"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
38,0,NA,"pa_ha",0.0021,"patch",2,80,1,50
3,0,NA,"pa_ha",0.0157,"patch",2,80,1,50
42,0,NA,"pa_ha",0,"patch",2,80,1,50
34,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
14,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
40,0,NA,"pa_ha",0.0054,"patch",2,80,1,50
8,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
31,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
4,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
29,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
39,0,NA,"pa_ha",0.0092,"patch",2,80,1,50
13,0,NA,"pa_ha",0.0097,"patch",2,80,1,50
38,0,10,"MPCpimp",0.00920250815099977,"patch",2,80,1,50
3,0,10,"MPCpimp",0.681850119379927,"patch",2,80,1,50
42,0,10,"MPCpimp",1.68321233716849e-16,"patch",2,80,1,50
34,0,10,"MPCpimp",0.031530094697361,"patch",2,80,1,50
14,0,10,"MPCpimp",0.373173294796599,"patch",2,80,1,50
40,0,10,"MPCpimp",0.0195737105530667,"patch",2,80,1,50
8,0,10,"MPCpimp",0.44533840006132,"patch",2,80,1,50
31,0,10,"MPCpimp",0.0676543901193109,"patch",2,80,1,50
4,0,10,"MPCpimp",0.395833295579701,"patch",2,80,1,50
29,0,10,"MPCpimp",0.0634927919621837,"patch",2,80,1,50
39,0,10,"MPCpimp",0.0285579777230933,"patch",2,80,1,50
13,0,10,"MPCpimp",0.172990883851308,"patch",2,80,1,50
38,0,100,"MPCpimp",0.126253273423311,"patch",2,80,1,50
3,0,100,"MPCpimp",0.403366966440505,"patch",2,80,1,50
42,0,100,"MPCpimp",1.45613701875296e-17,"patch",2,80,1,50
34,0,100,"MPCpimp",0.292645874918974,"patch",2,80,1,50
14,0,100,"MPCpimp",0.334274299319191,"patch",2,80,1,50
40,0,100,"MPCpimp",0.209181945340806,"patch",2,80,1,50
8,0,100,"MPCpimp",0.329560975675626,"patch",2,80,1,50
