"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
38,0,NA,"pa_ha",0.0021,"patch",3,80,1,50
56,0,NA,"pa_ha",0.0085,"patch",3,80,1,50
3,0,NA,"pa_ha",0.0157,"patch",3,80,1,50
42,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
34,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
14,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
50,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
40,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
54,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
8,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
31,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
59,0,NA,"pa_ha",0.0043,"patch",3,80,1,50
4,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
43,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
29,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
39,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
57,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
13,0,NA,"pa_ha",0.0097,"patch",3,80,1,50
38,0,10,"MPCpimp",0.127924412057063,"patch",3,80,1,50
56,0,10,"MPCpimp",0.131987185359007,"patch",3,80,1,50
3,0,10,"MPCpimp",0.0169752759867718,"patch",3,80,1,50
42,0,10,"MPCpimp",0.403803038958596,"patch",3,80,1,50
34,0,10,"MPCpimp",0.319997770108816,"patch",3,80,1,50
14,0,10,"MPCpimp",0.0204123969880943,"patch",3,80,1,50
50,0,10,"MPCpimp",0.317343777962494,"patch",3,80,1,50
40,0,10,"MPCpimp",0.483361288548544,"patch",3,80,1,50
54,0,10,"MPCpimp",0.198799340284821,"patch",3,80,1,50
8,0,10,"MPCpimp",0.0140908408394931,"patch",3,80,1,50
31,0,10,"MPCpimp",0.227448171396306,"patch",3,80,1,50
59,0,10,"MPCpimp",0.0555354229725629,"patch",3,80,1,50
4,0,10,"MPCpimp",0.00963432340647555,"patch",3,80,1,50
43,0,10,"MPCpimp",0.402657430604599,"patch",3,80,1,50
29,0,10,"MPCpimp",0.161720486579114,"patch",3,80,1,50
39,0,10,"MPCpimp",0.265784604996812,"patch",3,80,1,50
57,0,10,"MPCpimp",0.10942479368257,"patch",3,80,1,50
13,0,10,"MPCpimp",0.0133438542531282,"patch",3,80,1,50
38,0,100,"MPCpimp",0.117784736059654,"patch",3,80,1,50
