"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
24,0,NA,"pa_ha",5e-04,"patch",9,80,1,50
62,0,NA,"pa_ha",5e-04,"patch",9,80,1,50
16,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
12,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
22,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
61,0,NA,"pa_ha",0.0012,"patch",9,80,1,50
7,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
46,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
11,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
33,0,NA,"pa_ha",0.0194,"patch",9,80,1,50
51,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
19,0,NA,"pa_ha",0.0194,"patch",9,80,1,50
38,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
56,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
3,0,NA,"pa_ha",0.0194,"patch",9,80,1,50
42,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
34,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
14,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
50,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
40,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
54,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
8,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
31,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
59,0,NA,"pa_ha",0.0043,"patch",9,80,1,50
4,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
43,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
29,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
39,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
57,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
13,0,NA,"pa_ha",0.0097,"patch",9,80,1,50
24,0,10,"MPCpimp",0.00421529778902478,"patch",9,80,1,50
62,0,10,"MPCpimp",0.000933696274847747,"patch",9,80,1,50
