"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
68,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
90,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
36,0,NA,"pa_ha",0.0054,"patch",29,80,1,50
48,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
55,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
58,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
65,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
37,0,NA,"pa_ha",0.0054,"patch",29,80,1,50
45,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
86,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
91,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
87,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
64,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
49,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
89,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
66,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
52,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
71,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
76,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
44,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
74,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
84,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
53,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
60,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
63,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
47,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
73,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
35,0,NA,"pa_ha",0.0043,"patch",29,80,1,50
72,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
41,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
62,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
69,0,NA,"pa_ha",0.0194,"patch",29,80,1,50
79,0,NA,"pa_ha",0.0054,"patch",29,80,1,50
82,0,NA,"pa_ha",0.0097,"patch",29,80,1,50
68,0,10,"MPCpimp",0.00175088630370779,"patch",29,80,1,50
90,0,10,"MPCpimp",0.0020619764709086,"patch",29,80,1,50
36,0,10,"MPCpimp",0.000631796160357626,"patch",29,80,1,50
48,0,10,"MPCpimp",0.00395829148720792,"patch",29,80,1,50
55,0,10,"MPCpimp",0.00515205073724368,"patch",29,80,1,50
58,0,10,"MPCpimp",0.00626889145615874,"patch",29,80,1,50
65,0,10,"MPCpimp",0.00788902151785077,"patch",29,80,1,50
37,0,10,"MPCpimp",0.000791998912703944,"patch",29,80,1,50
45,0,10,"MPCpimp",0.00377591216199162,"patch",29,80,1,50
86,0,10,"MPCpimp",0.0149269786563384,"patch",29,80,1,50
91,0,10,"MPCpimp",0.0127776903692103,"patch",29,80,1,50
87,0,10,"MPCpimp",0.0194336747286038,"patch",29,80,1,50
64,0,10,"MPCpimp",0.0177587996312997,"patch",29,80,1,50
49,0,10,"MPCpimp",0.00768572306028236,"patch",29,80,1,50
89,0,10,"MPCpimp",0.025882900298727,"patch",29,80,1,50
66,0,10,"MPCpimp",0.0831689615780039,"patch",29,80,1,50
52,0,10,"MPCpimp",0.0232447362801782,"patch",29,80,1,50
71,0,10,"MPCpimp",0.165290166165249,"patch",29,80,1,50
76,0,10,"MPCpimp",0.187058673344205,"patch",29,80,1,50
44,0,10,"MPCpimp",0.0138531818690604,"patch",29,80,1,50
74,0,10,"MPCpimp",0.236683372321369,"patch",29,80,1,50
84,0,10,"MPCpimp",0.0989105825487781,"patch",29,80,1,50
53,0,10,"MPCpimp",0.0431986659835616,"patch",29,80,1,50
60,0,10,"MPCpimp",0.101385281768428,"patch",29,80,1,50
63,0,10,"MPCpimp",0.136591026354658,"patch",29,80,1,50
47,0,10,"MPCpimp",0.0244739345854577,"patch",29,80,1,50
73,0,10,"MPCpimp",0.327966886410967,"patch",29,80,1,50
35,0,10,"MPCpimp",0.00191064519538416,"patch",29,80,1,50
72,0,10,"MPCpimp",0.42716788520635,"patch",29,80,1,50
41,0,10,"MPCpimp",0.00385912640479937,"patch",29,80,1,50
62,0,10,"MPCpimp",0.0909477303315743,"patch",29,80,1,50
69,0,10,"MPCpimp",0.713997923867923,"patch",29,80,1,50
79,0,10,"MPCpimp",0.124382901286903,"patch",29,80,1,50
82,0,10,"MPCpimp",0.0852764885363153,"patch",29,80,1,50
68,0,100,"MPCpimp",0.152530089912936,"patch",29,80,1,50
90,0,100,"MPCpimp",0.126956565392464,"patch",29,80,1,50
36,0,100,"MPCpimp",0.0964566303429895,"patch",29,80,1,50
48,0,100,"MPCpimp",0.154355777515035,"patch",29,80,1,50
55,0,100,"MPCpimp",0.163672544366262,"patch",29,80,1,50
58,0,100,"MPCpimp",0.174875677072457,"patch",29,80,1,50
65,0,100,"MPCpimp",0.178647520602198,"patch",29,80,1,50
37,0,100,"MPCpimp",0.101625165078663,"patch",29,80,1,50
45,0,100,"MPCpimp",0.158820354762374,"patch",29,80,1,50
86,0,100,"MPCpimp",0.161682692473993,"patch",29,80,1,50
91,0,100,"MPCpimp",0.149989365304895,"patch",29,80,1,50
87,0,100,"MPCpimp",0.16461567479474,"patch",29,80,1,50
64,0,100,"MPCpimp",0.19303483617144,"patch",29,80,1,50
49,0,100,"MPCpimp",0.17681525059456,"patch",29,80,1,50
89,0,100,"MPCpimp",0.163370300108196,"patch",29,80,1,50
66,0,100,"MPCpimp",0.205713214699714,"patch",29,80,1,50
52,0,100,"MPCpimp",0.190328158427339,"patch",29,80,1,50
71,0,100,"MPCpimp",0.203301302613175,"patch",29,80,1,50
76,0,100,"MPCpimp",0.196843007474021,"patch",29,80,1,50
44,0,100,"MPCpimp",0.173385816768611,"patch",29,80,1,50
74,0,100,"MPCpimp",0.199946113599938,"patch",29,80,1,50
84,0,100,"MPCpimp",0.179004697092136,"patch",29,80,1,50
53,0,100,"MPCpimp",0.187844121907643,"patch",29,80,1,50
60,0,100,"MPCpimp",0.199797895599329,"patch",29,80,1,50
63,0,100,"MPCpimp",0.201367012157421,"patch",29,80,1,50
47,0,100,"MPCpimp",0.172961424342963,"patch",29,80,1,50
73,0,100,"MPCpimp",0.197696213323701,"patch",29,80,1,50
35,0,100,"MPCpimp",0.0934107711700344,"patch",29,80,1,50
72,0,100,"MPCpimp",0.191554155531697,"patch",29,80,1,50
41,0,100,"MPCpimp",0.139876675724795,"patch",29,80,1,50
62,0,100,"MPCpimp",0.160357481143426,"patch",29,80,1,50
69,0,100,"MPCpimp",0.249062409343672,"patch",29,80,1,50
79,0,100,"MPCpimp",0.111718568248526,"patch",29,80,1,50
82,0,100,"MPCpimp",0.145011762997938,"patch",29,80,1,50
68,0,500,"MPCpimp",0.170112773733694,"patch",29,80,1,50
90,0,500,"MPCpimp",0.1634697850137,"patch",29,80,1,50
36,0,500,"MPCpimp",0.122147794766064,"patch",29,80,1,50
48,0,500,"MPCpimp",0.169833208704324,"patch",29,80,1,50
55,0,500,"MPCpimp",0.172094698226808,"patch",29,80,1,50
58,0,500,"MPCpimp",0.174706922324335,"patch",29,80,1,50
65,0,500,"MPCpimp",0.175804693268153,"patch",29,80,1,50
37,0,500,"MPCpimp",0.123507206989261,"patch",29,80,1,50
45,0,500,"MPCpimp",0.170881262137347,"patch",29,80,1,50
86,0,500,"MPCpimp",0.171879231420892,"patch",29,80,1,50
91,0,500,"MPCpimp",0.169028211360086,"patch",29,80,1,50
87,0,500,"MPCpimp",0.172423837252456,"patch",29,80,1,50
64,0,500,"MPCpimp",0.178757036917542,"patch",29,80,1,50
49,0,500,"MPCpimp",0.175047178780284,"patch",29,80,1,50
89,0,500,"MPCpimp",0.1720719170521,"patch",29,80,1,50
66,0,500,"MPCpimp",0.180993081458072,"patch",29,80,1,50
52,0,500,"MPCpimp",0.177851868837619,"patch",29,80,1,50
71,0,500,"MPCpimp",0.180339392424646,"patch",29,80,1,50
76,0,500,"MPCpimp",0.178940910548241,"patch",29,80,1,50
44,0,500,"MPCpimp",0.174238953783182,"patch",29,80,1,50
74,0,500,"MPCpimp",0.179339374635923,"patch",29,80,1,50
84,0,500,"MPCpimp",0.175153928704216,"patch",29,80,1,50
53,0,500,"MPCpimp",0.177146418569138,"patch",29,80,1,50
60,0,500,"MPCpimp",0.179511991575561,"patch",29,80,1,50
63,0,500,"MPCpimp",0.179714361139672,"patch",29,80,1,50
47,0,500,"MPCpimp",0.174037505466478,"patch",29,80,1,50
73,0,500,"MPCpimp",0.17867518160546,"patch",29,80,1,50
35,0,500,"MPCpimp",0.11102674563981,"patch",29,80,1,50
72,0,500,"MPCpimp",0.177260450703335,"patch",29,80,1,50
41,0,500,"MPCpimp",0.166514798945186,"patch",29,80,1,50
62,0,500,"MPCpimp",0.170915379745283,"patch",29,80,1,50
69,0,500,"MPCpimp",0.245920978568994,"patch",29,80,1,50
79,0,500,"MPCpimp",0.125327083709267,"patch",29,80,1,50
82,0,500,"MPCpimp",0.167054137484575,"patch",29,80,1,50
68,0,10,"ECAimp",1.05880024666509,"patch",29,80,1,50
90,0,10,"ECAimp",0.998721393044137,"patch",29,80,1,50
36,0,10,"ECAimp",0.843934915501747,"patch",29,80,1,50
48,0,10,"ECAimp",3.01137553967752,"patch",29,80,1,50
55,0,10,"ECAimp",3.19103191653795,"patch",29,80,1,50
58,0,10,"ECAimp",2.90039081311848,"patch",29,80,1,50
65,0,10,"ECAimp",2.0098311432461,"patch",29,80,1,50
37,0,10,"ECAimp",0.907913053128571,"patch",29,80,1,50
45,0,10,"ECAimp",2.79511360843075,"patch",29,80,1,50
