"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",25,80,1,50
"all",0,NA,"npatch",13,"landscape",25,80,1,50
"all",0,NA,"tpa_ha",0.1115,"landscape",25,80,1,50
"all",0,NA,"mnpa_ha",0.00857692307692308,"landscape",25,80,1,50
"all",0,10,"MPCraw",2241.77782822654,"landscape",25,80,1,50
"all",0,10,"MPCdens",2.01056307464264,"landscape",25,80,1,50
"all",0,10,"MPCrmax",0.00054730904009437,"landscape",25,80,1,50
"all",0,100,"MPCraw",7493.89001612918,"landscape",25,80,1,50
"all",0,100,"MPCdens",6.72097759294097,"landscape",25,80,1,50
"all",0,100,"MPCrmax",0.00182956299221904,"landscape",25,80,1,50
"all",0,500,"MPCraw",9803.11012709984,"landscape",25,80,1,50
"all",0,500,"MPCdens",8.79202701982049,"landscape",25,80,1,50
"all",0,500,"MPCrmax",0.00239333743337398,"landscape",25,80,1,50
"all",0,10,"MPCpimp",0.229045793205779,"landscape",25,80,1,50
"all",0,100,"MPCpimp",0.272454594232979,"landscape",25,80,1,50
"all",0,500,"MPCpimp",0.274253807022638,"landscape",25,80,1,50
"all",0,10,"ECA",484.350762906086,"landscape",25,80,1,50
"all",0,10,"ECA_AP",0.434395303054786,"landscape",25,80,1,50
"all",0,100,"ECA",933.232840375704,"landscape",25,80,1,50
"all",0,100,"ECA_AP",0.836980125897493,"landscape",25,80,1,50
"all",0,500,"ECA",1072.57923755288,"landscape",25,80,1,50
"all",0,500,"ECA_AP",0.961954473141596,"landscape",25,80,1,50
"all",0,10,"ECAimp",6.25483431239999,"landscape",25,80,1,50
"all",0,100,"ECAimp",7.55076758504275,"landscape",25,80,1,50
"all",0,500,"ECAimp",7.66532131807168,"landscape",25,80,1,50
"all",0,10,"BC",7.38461538461539,"landscape",25,80,1,50
"all",0,10,"ND",7.23076923076923,"landscape",25,80,1,50
"all",0,100,"BC",11.8461538461538,"landscape",25,80,1,50
"all",0,100,"ND",12,"landscape",25,80,1,50
"all",0,500,"BC",11.8461538461538,"landscape",25,80,1,50
"all",0,500,"ND",12,"landscape",25,80,1,50
"all",0,NA,"NND",4.99530958556045,"landscape",25,80,1,50
"all",0,NA,"eucdist",9.35818451440334,"landscape",25,80,1,50
