"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",14,80,1,50
"all",0,NA,"npatch",30,"landscape",14,80,1,50
"all",0,NA,"tpa_ha",0.2786,"landscape",14,80,1,50
"all",0,NA,"mnpa_ha",0.00928666666666667,"landscape",14,80,1,50
"all",0,10,"MPCraw",4377.72642284117,"landscape",14,80,1,50
"all",0,10,"MPCdens",1.57133037431485,"landscape",14,80,1,50
"all",0,10,"MPCrmax",0.00106878086495146,"landscape",14,80,1,50
"all",0,100,"MPCraw",18694.5390322638,"landscape",14,80,1,50
"all",0,100,"MPCdens",6.71017194266469,"landscape",14,80,1,50
"all",0,100,"MPCrmax",0.00456409644342378,"landscape",14,80,1,50
"all",0,500,"MPCraw",26297.946920078,"landscape",14,80,1,50
"all",0,500,"MPCdens",9.43932050254058,"landscape",14,80,1,50
"all",0,500,"MPCrmax",0.00642039719728468,"landscape",14,80,1,50
"all",0,10,"MPCpimp",0.114947907331347,"landscape",14,80,1,50
"all",0,100,"MPCpimp",0.17077249640537,"landscape",14,80,1,50
"all",0,500,"MPCpimp",0.173264954495895,"landscape",14,80,1,50
"all",0,10,"ECA",943.782533441532,"landscape",14,80,1,50
"all",0,10,"ECA_AP",0.338758985442043,"landscape",14,80,1,50
"all",0,100,"ECA",2204.77407492911,"landscape",14,80,1,50
"all",0,100,"ECA_AP",0.79137619344189,"landscape",14,80,1,50
"all",0,500,"ECA",2647.89199831811,"landscape",14,80,1,50
"all",0,500,"ECA_AP",0.95042785294979,"landscape",14,80,1,50
"all",0,10,"ECAimp",2.80878184959468,"landscape",14,80,1,50
"all",0,100,"ECAimp",3.29509089870083,"landscape",14,80,1,50
"all",0,500,"ECAimp",3.32650016319996,"landscape",14,80,1,50
"all",0,10,"BC",27.2666666666667,"landscape",14,80,1,50
"all",0,10,"ND",11.4,"landscape",14,80,1,50
"all",0,100,"BC",48.9666666666667,"landscape",14,80,1,50
"all",0,100,"ND",28.9333333333333,"landscape",14,80,1,50
"all",0,500,"BC",48.9666666666667,"landscape",14,80,1,50
"all",0,500,"ND",28.9333333333333,"landscape",14,80,1,50
"all",0,NA,"NND",4.29215324959676,"landscape",14,80,1,50
"all",0,NA,"eucdist",5.6107970925649,"landscape",14,80,1,50
