"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
17,0,NA,"pa_ha",0.0021,"patch",14,80,1,50
23,0,NA,"pa_ha",0.0043,"patch",14,80,1,50
2,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
35,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
5,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
10,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
18,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
26,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
41,0,NA,"pa_ha",0,"patch",14,80,1,50
30,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
24,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
16,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
12,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
22,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
7,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
11,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
33,0,NA,"pa_ha",0.0151,"patch",14,80,1,50
19,0,NA,"pa_ha",0.0194,"patch",14,80,1,50
38,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
3,0,NA,"pa_ha",0.0194,"patch",14,80,1,50
42,0,NA,"pa_ha",0,"patch",14,80,1,50
34,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
14,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
40,0,NA,"pa_ha",0.0054,"patch",14,80,1,50
8,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
31,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
4,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
29,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
39,0,NA,"pa_ha",0.0092,"patch",14,80,1,50
13,0,NA,"pa_ha",0.0097,"patch",14,80,1,50
17,0,10,"MPCpimp",0.00187194805696738,"patch",14,80,1,50
23,0,10,"MPCpimp",0.00310278823243182,"patch",14,80,1,50
2,0,10,"MPCpimp",0.00529575571019346,"patch",14,80,1,50
35,0,10,"MPCpimp",0.00697525658930465,"patch",14,80,1,50
5,0,10,"MPCpimp",0.0127764673279454,"patch",14,80,1,50
10,0,10,"MPCpimp",0.0289736151550373,"patch",14,80,1,50
18,0,10,"MPCpimp",0.0404869495965548,"patch",14,80,1,50
26,0,10,"MPCpimp",0.0408445995566132,"patch",14,80,1,50
41,0,10,"MPCpimp",4.57806181476017e-14,"patch",14,80,1,50
30,0,10,"MPCpimp",0.049067085052387,"patch",14,80,1,50
24,0,10,"MPCpimp",0.0727886412541524,"patch",14,80,1,50
16,0,10,"MPCpimp",0.120207897882873,"patch",14,80,1,50
12,0,10,"MPCpimp",0.11866803680166,"patch",14,80,1,50
22,0,10,"MPCpimp",0.100108457317367,"patch",14,80,1,50
7,0,10,"MPCpimp",0.220272133301836,"patch",14,80,1,50
11,0,10,"MPCpimp",0.351054557284801,"patch",14,80,1,50
33,0,10,"MPCpimp",0.141304298286205,"patch",14,80,1,50
19,0,10,"MPCpimp",0.531181370711973,"patch",14,80,1,50
38,0,10,"MPCpimp",0.112952142463068,"patch",14,80,1,50
3,0,10,"MPCpimp",0.535258579815997,"patch",14,80,1,50
42,0,10,"MPCpimp",2.10614276600711e-14,"patch",14,80,1,50
34,0,10,"MPCpimp",0.0990383776913963,"patch",14,80,1,50
14,0,10,"MPCpimp",0.319594706748321,"patch",14,80,1,50
40,0,10,"MPCpimp",0.0362877486678282,"patch",14,80,1,50
8,0,10,"MPCpimp",0.180986251696033,"patch",14,80,1,50
31,0,10,"MPCpimp",0.0598448987094722,"patch",14,80,1,50
4,0,10,"MPCpimp",0.147938581456869,"patch",14,80,1,50
29,0,10,"MPCpimp",0.0381112351039154,"patch",14,80,1,50
39,0,10,"MPCpimp",0.019960866868472,"patch",14,80,1,50
13,0,10,"MPCpimp",0.0534839726006633,"patch",14,80,1,50
17,0,100,"MPCpimp",0.0668606166719533,"patch",14,80,1,50
23,0,100,"MPCpimp",0.0965900461476861,"patch",14,80,1,50
2,0,100,"MPCpimp",0.139643143896006,"patch",14,80,1,50
35,0,100,"MPCpimp",0.147614715994458,"patch",14,80,1,50
5,0,100,"MPCpimp",0.157893815658506,"patch",14,80,1,50
10,0,100,"MPCpimp",0.176229573949604,"patch",14,80,1,50
18,0,100,"MPCpimp",0.184055036624846,"patch",14,80,1,50
26,0,100,"MPCpimp",0.179524774861468,"patch",14,80,1,50
41,0,100,"MPCpimp",2.4482008063402e-17,"patch",14,80,1,50
30,0,100,"MPCpimp",0.185823929133151,"patch",14,80,1,50
24,0,100,"MPCpimp",0.195714336177123,"patch",14,80,1,50
16,0,100,"MPCpimp",0.205788852210279,"patch",14,80,1,50
12,0,100,"MPCpimp",0.201365958588722,"patch",14,80,1,50
22,0,100,"MPCpimp",0.205702166636045,"patch",14,80,1,50
7,0,100,"MPCpimp",0.20015553349808,"patch",14,80,1,50
11,0,100,"MPCpimp",0.210658425313666,"patch",14,80,1,50
33,0,100,"MPCpimp",0.241369403617515,"patch",14,80,1,50
19,0,100,"MPCpimp",0.311447033043321,"patch",14,80,1,50
38,0,100,"MPCpimp",0.185997068694961,"patch",14,80,1,50
3,0,100,"MPCpimp",0.283673826497462,"patch",14,80,1,50
42,0,100,"MPCpimp",1.15845912728732e-17,"patch",14,80,1,50
34,0,100,"MPCpimp",0.187793304200698,"patch",14,80,1,50
14,0,100,"MPCpimp",0.205676146603273,"patch",14,80,1,50
40,0,100,"MPCpimp",0.127212991270682,"patch",14,80,1,50
8,0,100,"MPCpimp",0.18421389034343,"patch",14,80,1,50
31,0,100,"MPCpimp",0.182068066962069,"patch",14,80,1,50
4,0,100,"MPCpimp",0.170949528297453,"patch",14,80,1,50
29,0,100,"MPCpimp",0.170800482573826,"patch",14,80,1,50
39,0,100,"MPCpimp",0.15203582294786,"patch",14,80,1,50
13,0,100,"MPCpimp",0.166316401746958,"patch",14,80,1,50
17,0,500,"MPCpimp",0.0825064487454073,"patch",14,80,1,50
23,0,500,"MPCpimp",0.11831980402756,"patch",14,80,1,50
2,0,500,"MPCpimp",0.176233423710656,"patch",14,80,1,50
35,0,500,"MPCpimp",0.178484208530965,"patch",14,80,1,50
5,0,500,"MPCpimp",0.18074263797416,"patch",14,80,1,50
10,0,500,"MPCpimp",0.184933836901631,"patch",14,80,1,50
18,0,500,"MPCpimp",0.186616328510355,"patch",14,80,1,50
26,0,500,"MPCpimp",0.185696233937616,"patch",14,80,1,50
41,0,500,"MPCpimp",4.28034991165566e-17,"patch",14,80,1,50
30,0,500,"MPCpimp",0.187137545999698,"patch",14,80,1,50
24,0,500,"MPCpimp",0.189118172853063,"patch",14,80,1,50
16,0,500,"MPCpimp",0.191085952337175,"patch",14,80,1,50
12,0,500,"MPCpimp",0.190195561443653,"patch",14,80,1,50
22,0,500,"MPCpimp",0.191152406228784,"patch",14,80,1,50
7,0,500,"MPCpimp",0.189780395222389,"patch",14,80,1,50
11,0,500,"MPCpimp",0.191694531507301,"patch",14,80,1,50
33,0,500,"MPCpimp",0.235321940662286,"patch",14,80,1,50
19,0,500,"MPCpimp",0.273835207359962,"patch",14,80,1,50
38,0,500,"MPCpimp",0.186853757808302,"patch",14,80,1,50
3,0,500,"MPCpimp",0.267946057255966,"patch",14,80,1,50
42,0,500,"MPCpimp",2.0873987797403e-17,"patch",14,80,1,50
34,0,500,"MPCpimp",0.187158023518157,"patch",14,80,1,50
14,0,500,"MPCpimp",0.190569190786902,"patch",14,80,1,50
40,0,500,"MPCpimp",0.136811331496079,"patch",14,80,1,50
8,0,500,"MPCpimp",0.186044703295777,"patch",14,80,1,50
31,0,500,"MPCpimp",0.185820687685372,"patch",14,80,1,50
4,0,500,"MPCpimp",0.183098768282648,"patch",14,80,1,50
29,0,500,"MPCpimp",0.183309960407166,"patch",14,80,1,50
39,0,500,"MPCpimp",0.175253510124373,"patch",14,80,1,50
13,0,500,"MPCpimp",0.182228008263434,"patch",14,80,1,50
17,0,10,"ECAimp",0.211643044253354,"patch",14,80,1,50
23,0,10,"ECAimp",0.429982526670561,"patch",14,80,1,50
2,0,10,"ECAimp",1.52013547368805,"patch",14,80,1,50
35,0,10,"ECAimp",1.10393966265532,"patch",14,80,1,50
5,0,10,"ECAimp",2.27262696789807,"patch",14,80,1,50
10,0,10,"ECAimp",2.60760265276807,"patch",14,80,1,50
18,0,10,"ECAimp",2.88566177079246,"patch",14,80,1,50
26,0,10,"ECAimp",3.14657829373162,"patch",14,80,1,50
41,0,10,"ECAimp",0,"patch",14,80,1,50
30,0,10,"ECAimp",3.20268701448955,"patch",14,80,1,50
24,0,10,"ECAimp",4.15804614631394,"patch",14,80,1,50
16,0,10,"ECAimp",3.90654148397987,"patch",14,80,1,50
12,0,10,"ECAimp",3.22986813066037,"patch",14,80,1,50
22,0,10,"ECAimp",3.70710511669139,"patch",14,80,1,50
7,0,10,"ECAimp",3.04198947818605,"patch",14,80,1,50
11,0,10,"ECAimp",4.26191753104939,"patch",14,80,1,50
33,0,10,"ECAimp",4.3202629268294,"patch",14,80,1,50
19,0,10,"ECAimp",7.40675811009957,"patch",14,80,1,50
38,0,10,"ECAimp",3.80660124913992,"patch",14,80,1,50
3,0,10,"ECAimp",7.05843789540438,"patch",14,80,1,50
42,0,10,"ECAimp",0,"patch",14,80,1,50
34,0,10,"ECAimp",3.46500807771281,"patch",14,80,1,50
14,0,10,"ECAimp",3.5645448095832,"patch",14,80,1,50
40,0,10,"ECAimp",1.4110599337516,"patch",14,80,1,50
8,0,10,"ECAimp",2.99787345661573,"patch",14,80,1,50
31,0,10,"ECAimp",2.88796323539252,"patch",14,80,1,50
4,0,10,"ECAimp",2.3570719342929,"patch",14,80,1,50
29,0,10,"ECAimp",2.25038517689179,"patch",14,80,1,50
39,0,10,"ECAimp",1.58457751525036,"patch",14,80,1,50
13,0,10,"ECAimp",1.46658587304802,"patch",14,80,1,50
17,0,100,"ECAimp",0.610009829200747,"patch",14,80,1,50
23,0,100,"ECAimp",1.25393414095996,"patch",14,80,1,50
2,0,100,"ECAimp",2.6703285772406,"patch",14,80,1,50
35,0,100,"ECAimp",2.81886199537993,"patch",14,80,1,50
5,0,100,"ECAimp",3.0177074087888,"patch",14,80,1,50
10,0,100,"ECAimp",3.35436627720727,"patch",14,80,1,50
18,0,100,"ECAimp",3.5065953142991,"patch",14,80,1,50
26,0,100,"ECAimp",3.42069956229869,"patch",14,80,1,50
41,0,100,"ECAimp",0,"patch",14,80,1,50
30,0,100,"ECAimp",3.51281091022015,"patch",14,80,1,50
24,0,100,"ECAimp",3.69558673495638,"patch",14,80,1,50
16,0,100,"ECAimp",3.84582837286522,"patch",14,80,1,50
12,0,100,"ECAimp",3.75183862598263,"patch",14,80,1,50
22,0,100,"ECAimp",3.84944361163576,"patch",14,80,1,50
7,0,100,"ECAimp",3.66893029141453,"patch",14,80,1,50
11,0,100,"ECAimp",3.84445427149894,"patch",14,80,1,50
33,0,100,"ECAimp",5.5437835037432,"patch",14,80,1,50
19,0,100,"ECAimp",8.03523629710498,"patch",14,80,1,50
38,0,100,"ECAimp",3.44518768795968,"patch",14,80,1,50
3,0,100,"ECAimp",7.21172807251937,"patch",14,80,1,50
42,0,100,"ECAimp",0,"patch",14,80,1,50
34,0,100,"ECAimp",3.4800053809448,"patch",14,80,1,50
14,0,100,"ECAimp",3.74300784787248,"patch",14,80,1,50
40,0,100,"ECAimp",1.77564571759473,"patch",14,80,1,50
8,0,100,"ECAimp",3.35624401922222,"patch",14,80,1,50
31,0,100,"ECAimp",3.37352268837943,"patch",14,80,1,50
4,0,100,"ECAimp",3.1011850821267,"patch",14,80,1,50
29,0,100,"ECAimp",3.163196593241,"patch",14,80,1,50
39,0,100,"ECAimp",2.75481407842094,"patch",14,80,1,50
13,0,100,"ECAimp",3.04777406794662,"patch",14,80,1,50
17,0,500,"ECAimp",0.719887037465167,"patch",14,80,1,50
23,0,500,"ECAimp",1.4761302510041,"patch",14,80,1,50
2,0,500,"ECAimp",3.28995796308442,"patch",14,80,1,50
35,0,500,"ECAimp",3.33489073076357,"patch",14,80,1,50
5,0,500,"ECAimp",3.37593724614498,"patch",14,80,1,50
10,0,500,"ECAimp",3.45509229813342,"patch",14,80,1,50
18,0,500,"ECAimp",3.48836955126745,"patch",14,80,1,50
26,0,500,"ECAimp",3.47133631896246,"patch",14,80,1,50
41,0,500,"ECAimp",0,"patch",14,80,1,50
30,0,500,"ECAimp",3.49563386668428,"patch",14,80,1,50
24,0,500,"ECAimp",3.53280668706305,"patch",14,80,1,50
16,0,500,"ECAimp",3.56538988419251,"patch",14,80,1,50
12,0,500,"ECAimp",3.54688376546383,"patch",14,80,1,50
22,0,500,"ECAimp",3.5674699125241,"patch",14,80,1,50
7,0,500,"ECAimp",3.53136991619777,"patch",14,80,1,50
11,0,500,"ECAimp",3.56527519185344,"patch",14,80,1,50
33,0,500,"ECAimp",5.46413867961706,"patch",14,80,1,50
19,0,500,"ECAimp",7.20094975859539,"patch",14,80,1,50
38,0,500,"ECAimp",3.47949685368551,"patch",14,80,1,50
3,0,500,"ECAimp",7.02726772919216,"patch",14,80,1,50
42,0,500,"ECAimp",0,"patch",14,80,1,50
34,0,500,"ECAimp",3.48455873798439,"patch",14,80,1,50
14,0,500,"ECAimp",3.54090584878511,"patch",14,80,1,50
40,0,500,"ECAimp",1.90241040148966,"patch",14,80,1,50
8,0,500,"ECAimp",3.45480287772003,"patch",14,80,1,50
31,0,500,"ECAimp",3.45748195800167,"patch",14,80,1,50
4,0,500,"ECAimp",3.39754700251798,"patch",14,80,1,50
29,0,500,"ECAimp",3.4091530744991,"patch",14,80,1,50
39,0,500,"ECAimp",3.17548468599165,"patch",14,80,1,50
13,0,500,"ECAimp",3.38437666711445,"patch",14,80,1,50
17,0,10,"BC",3,"patch",14,80,1,50
23,0,10,"BC",10,"patch",14,80,1,50
2,0,10,"BC",0,"patch",14,80,1,50
35,0,10,"BC",0,"patch",14,80,1,50
5,0,10,"BC",16,"patch",14,80,1,50
10,0,10,"BC",26,"patch",14,80,1,50
18,0,10,"BC",18,"patch",14,80,1,50
26,0,10,"BC",29,"patch",14,80,1,50
41,0,10,"BC",0,"patch",14,80,1,50
30,0,10,"BC",58,"patch",14,80,1,50
24,0,10,"BC",58,"patch",14,80,1,50
16,0,10,"BC",61,"patch",14,80,1,50
12,0,10,"BC",75,"patch",14,80,1,50
22,0,10,"BC",55,"patch",14,80,1,50
7,0,10,"BC",69,"patch",14,80,1,50
