"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
15,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
9,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
21,0,NA,"pa_ha",0.0032,"patch",25,80,1,50
20,0,NA,"pa_ha",0.0043,"patch",25,80,1,50
6,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
1,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
17,0,NA,"pa_ha",0.0092,"patch",25,80,1,50
2,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
5,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
10,0,NA,"pa_ha",0.0097,"patch",25,80,1,50
18,0,NA,"pa_ha",0.0092,"patch",25,80,1,50
16,0,NA,"pa_ha",0.0092,"patch",25,80,1,50
12,0,NA,"pa_ha",0.0085,"patch",25,80,1,50
15,0,10,"MPCpimp",0.0422289140672306,"patch",25,80,1,50
9,0,10,"MPCpimp",0.0597470529590324,"patch",25,80,1,50
21,0,10,"MPCpimp",0.0168889913313931,"patch",25,80,1,50
20,0,10,"MPCpimp",0.0317237331899961,"patch",25,80,1,50
6,0,10,"MPCpimp",0.299101126201323,"patch",25,80,1,50
1,0,10,"MPCpimp",0.314322617188902,"patch",25,80,1,50
17,0,10,"MPCpimp",0.135421544995725,"patch",25,80,1,50
2,0,10,"MPCpimp",0.407291890286888,"patch",25,80,1,50
5,0,10,"MPCpimp",0.488840629169012,"patch",25,80,1,50
10,0,10,"MPCpimp",0.443509506535379,"patch",25,80,1,50
18,0,10,"MPCpimp",0.293429660945816,"patch",25,80,1,50
16,0,10,"MPCpimp",0.227559804824009,"patch",25,80,1,50
12,0,10,"MPCpimp",0.217529839980418,"patch",25,80,1,50
15,0,100,"MPCpimp",0.24538337409728,"patch",25,80,1,50
9,0,100,"MPCpimp",0.26472217271657,"patch",25,80,1,50
21,0,100,"MPCpimp",0.145441247768022,"patch",25,80,1,50
20,0,100,"MPCpimp",0.190300395312296,"patch",25,80,1,50
6,0,100,"MPCpimp",0.312092574303584,"patch",25,80,1,50
1,0,100,"MPCpimp",0.306090599928552,"patch",25,80,1,50
17,0,100,"MPCpimp",0.303745536840583,"patch",25,80,1,50
2,0,100,"MPCpimp",0.318136565961724,"patch",25,80,1,50
5,0,100,"MPCpimp",0.323266190761334,"patch",25,80,1,50
10,0,100,"MPCpimp",0.317712320421706,"patch",25,80,1,50
18,0,100,"MPCpimp",0.295920550290298,"patch",25,80,1,50
16,0,100,"MPCpimp",0.263655698864782,"patch",25,80,1,50
12,0,100,"MPCpimp",0.255442497762,"patch",25,80,1,50
15,0,500,"MPCpimp",0.284400550950557,"patch",25,80,1,50
9,0,500,"MPCpimp",0.288996613414726,"patch",25,80,1,50
21,0,500,"MPCpimp",0.164737100749246,"patch",25,80,1,50
20,0,500,"MPCpimp",0.196151836162286,"patch",25,80,1,50
6,0,500,"MPCpimp",0.299256177517591,"patch",25,80,1,50
1,0,500,"MPCpimp",0.297876911734057,"patch",25,80,1,50
17,0,500,"MPCpimp",0.291836919684096,"patch",25,80,1,50
2,0,500,"MPCpimp",0.300085803446341,"patch",25,80,1,50
5,0,500,"MPCpimp",0.300839083251138,"patch",25,80,1,50
10,0,500,"MPCpimp",0.299499949467866,"patch",25,80,1,50
18,0,500,"MPCpimp",0.289154847379849,"patch",25,80,1,50
16,0,500,"MPCpimp",0.281488718538561,"patch",25,80,1,50
12,0,500,"MPCpimp",0.270974978997979,"patch",25,80,1,50
15,0,10,"ECAimp",5.98158254601902,"patch",25,80,1,50
9,0,10,"ECAimp",5.99260656343805,"patch",25,80,1,50
21,0,10,"ECAimp",1.67028858647586,"patch",25,80,1,50
20,0,10,"ECAimp",1.51464595872442,"patch",25,80,1,50
6,0,10,"ECAimp",8.011761959241,"patch",25,80,1,50
