"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",24,80,1,50
"all",0,NA,"npatch",24,"landscape",24,80,1,50
"all",0,NA,"tpa_ha",0.2276,"landscape",24,80,1,50
"all",0,NA,"mnpa_ha",0.00948333333333333,"landscape",24,80,1,50
"all",0,10,"MPCraw",4166.56384335716,"landscape",24,80,1,50
"all",0,10,"MPCdens",1.83065195226589,"landscape",24,80,1,50
"all",0,10,"MPCrmax",0.00101722750081962,"landscape",24,80,1,50
"all",0,100,"MPCraw",15415.0753391026,"landscape",24,80,1,50
"all",0,100,"MPCdens",6.77288020171465,"landscape",24,80,1,50
"all",0,100,"MPCrmax",0.00376344612771058,"landscape",24,80,1,50
"all",0,500,"MPCraw",21403.137374315,"landscape",24,80,1,50
"all",0,500,"MPCdens",9.40383891665859,"landscape",24,80,1,50
"all",0,500,"MPCrmax",0.00522537533552611,"landscape",24,80,1,50
"all",0,10,"MPCpimp",0.118427242753131,"landscape",24,80,1,50
"all",0,100,"MPCpimp",0.194626325915233,"landscape",24,80,1,50
"all",0,500,"MPCpimp",0.198521018595783,"landscape",24,80,1,50
"all",0,10,"ECA",798.597821116803,"landscape",24,80,1,50
"all",0,10,"ECA_AP",0.350877777292093,"landscape",24,80,1,50
"all",0,100,"ECA",1807.94653540367,"landscape",24,80,1,50
"all",0,100,"ECA_AP",0.794352607822349,"landscape",24,80,1,50
"all",0,500,"ECA",2164.22776253844,"landscape",24,80,1,50
"all",0,500,"ECA_AP",0.950890932574005,"landscape",24,80,1,50
"all",0,10,"ECAimp",3.43232638184676,"landscape",24,80,1,50
"all",0,100,"ECAimp",4.11104184806067,"landscape",24,80,1,50
"all",0,500,"ECAimp",4.1567326680251,"landscape",24,80,1,50
"all",0,10,"BC",15.7916666666667,"landscape",24,80,1,50
"all",0,10,"ND",9.25,"landscape",24,80,1,50
"all",0,100,"BC",34.375,"landscape",24,80,1,50
"all",0,100,"ND",22.8333333333333,"landscape",24,80,1,50
"all",0,500,"BC",34.375,"landscape",24,80,1,50
"all",0,500,"ND",22.8333333333333,"landscape",24,80,1,50
"all",0,NA,"NND",6.3049062550159,"landscape",24,80,1,50
"all",0,NA,"eucdist",7.91451771454378,"landscape",24,80,1,50
