"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
21,0,NA,"pa_ha",5e-04,"patch",21,80,1,50
49,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
20,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
6,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
1,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
52,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
44,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
25,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
17,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
23,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
53,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
60,0,NA,"pa_ha",0.0021,"patch",21,80,1,50
2,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
47,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
35,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
5,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
10,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
18,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
26,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
41,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
30,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
24,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
62,0,NA,"pa_ha",5e-04,"patch",21,80,1,50
16,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
12,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
22,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
61,0,NA,"pa_ha",0.0012,"patch",21,80,1,50
7,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
46,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
11,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
33,0,NA,"pa_ha",0.0194,"patch",21,80,1,50
51,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
19,0,NA,"pa_ha",0.0194,"patch",21,80,1,50
38,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
56,0,NA,"pa_ha",0.0097,"patch",21,80,1,50
3,0,NA,"pa_ha",0.0194,"patch",21,80,1,50
42,0,NA,"pa_ha",0.0085,"patch",21,80,1,50
34,0,NA,"pa_ha",0.0076,"patch",21,80,1,50
14,0,NA,"pa_ha",0.0054,"patch",21,80,1,50
50,0,NA,"pa_ha",0.0012,"patch",21,80,1,50
21,0,10,"MPCpimp",4.28828465082482e-05,"patch",21,80,1,50
49,0,10,"MPCpimp",0.000176842604029548,"patch",21,80,1,50
20,0,10,"MPCpimp",0.00153428275942398,"patch",21,80,1,50
6,0,10,"MPCpimp",0.0010983916913243,"patch",21,80,1,50
1,0,10,"MPCpimp",0.00105186493939344,"patch",21,80,1,50
52,0,10,"MPCpimp",0.000504247006823409,"patch",21,80,1,50
44,0,10,"MPCpimp",0.000867127393216479,"patch",21,80,1,50
25,0,10,"MPCpimp",0.00428726461030129,"patch",21,80,1,50
17,0,10,"MPCpimp",0.00584641710391491,"patch",21,80,1,50
23,0,10,"MPCpimp",0.0073926671309467,"patch",21,80,1,50
53,0,10,"MPCpimp",0.00145179592379943,"patch",21,80,1,50
60,0,10,"MPCpimp",0.000189979504396056,"patch",21,80,1,50
2,0,10,"MPCpimp",0.00391210300267619,"patch",21,80,1,50
47,0,10,"MPCpimp",0.00292337083132891,"patch",21,80,1,50
35,0,10,"MPCpimp",0.00944771456416837,"patch",21,80,1,50
