"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
87,0,NA,"pa_ha",0.0032,"patch",23,80,1,50
64,0,NA,"pa_ha",0.0054,"patch",23,80,1,50
49,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
89,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
66,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
52,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
71,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
76,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
44,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
74,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
84,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
53,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
60,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
63,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
47,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
73,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
35,0,NA,"pa_ha",0.0043,"patch",23,80,1,50
72,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
41,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
62,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
69,0,NA,"pa_ha",0.0194,"patch",23,80,1,50
79,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
82,0,NA,"pa_ha",0.0194,"patch",23,80,1,50
61,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
46,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
70,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
94,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
33,0,NA,"pa_ha",0.0129,"patch",23,80,1,50
85,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
75,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
51,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
38,0,NA,"pa_ha",0.0092,"patch",23,80,1,50
56,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
77,0,NA,"pa_ha",0.0097,"patch",23,80,1,50
42,0,NA,"pa_ha",0.0085,"patch",23,80,1,50
34,0,NA,"pa_ha",0.0026,"patch",23,80,1,50
50,0,NA,"pa_ha",0.0012,"patch",23,80,1,50
81,0,NA,"pa_ha",0.0044,"patch",23,80,1,50
87,0,10,"MPCpimp",0.00055918423087719,"patch",23,80,1,50
64,0,10,"MPCpimp",0.00112021067849661,"patch",23,80,1,50
49,0,10,"MPCpimp",0.000645608018599859,"patch",23,80,1,50
89,0,10,"MPCpimp",0.00382572701466747,"patch",23,80,1,50
