"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
62,0,NA,"pa_ha",0.0085,"patch",12,80,1,50
69,0,NA,"pa_ha",0.0092,"patch",12,80,1,50
79,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
82,0,NA,"pa_ha",0.0189,"patch",12,80,1,50
61,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
70,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
94,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
85,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
75,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
56,0,NA,"pa_ha",0.0012,"patch",12,80,1,50
77,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
81,0,NA,"pa_ha",0.0194,"patch",12,80,1,50
92,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
54,0,NA,"pa_ha",0,"patch",12,80,1,50
78,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
88,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
59,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
93,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
83,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
80,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
57,0,NA,"pa_ha",0.0012,"patch",12,80,1,50
67,0,NA,"pa_ha",0.0097,"patch",12,80,1,50
62,0,10,"MPCpimp",0.00185782018795188,"patch",12,80,1,50
69,0,10,"MPCpimp",0.0122002263576106,"patch",12,80,1,50
79,0,10,"MPCpimp",0.0509322003957294,"patch",12,80,1,50
82,0,10,"MPCpimp",0.0855480156767667,"patch",12,80,1,50
61,0,10,"MPCpimp",0.00311715800047938,"patch",12,80,1,50
70,0,10,"MPCpimp",0.0457210618282972,"patch",12,80,1,50
94,0,10,"MPCpimp",0.0563483463060983,"patch",12,80,1,50
85,0,10,"MPCpimp",0.115837723054946,"patch",12,80,1,50
75,0,10,"MPCpimp",0.130338619785031,"patch",12,80,1,50
56,0,10,"MPCpimp",0.000371155013028713,"patch",12,80,1,50
77,0,10,"MPCpimp",0.278371855058242,"patch",12,80,1,50
81,0,10,"MPCpimp",0.599947033434714,"patch",12,80,1,50
92,0,10,"MPCpimp",0.311235390922687,"patch",12,80,1,50
54,0,10,"MPCpimp",2.20845304784074e-16,"patch",12,80,1,50
78,0,10,"MPCpimp",0.342904650372988,"patch",12,80,1,50
88,0,10,"MPCpimp",0.369832573718225,"patch",12,80,1,50
59,0,10,"MPCpimp",0.00384954173281716,"patch",12,80,1,50
93,0,10,"MPCpimp",0.211239209444205,"patch",12,80,1,50
83,0,10,"MPCpimp",0.285409028105154,"patch",12,80,1,50
80,0,10,"MPCpimp",0.197618861464253,"patch",12,80,1,50
57,0,10,"MPCpimp",0.000364447933149694,"patch",12,80,1,50
67,0,10,"MPCpimp",0.0212177961066107,"patch",12,80,1,50
62,0,100,"MPCpimp",0.154965580730847,"patch",12,80,1,50
69,0,100,"MPCpimp",0.191139562739898,"patch",12,80,1,50
79,0,100,"MPCpimp",0.214469849352044,"patch",12,80,1,50
82,0,100,"MPCpimp",0.30756580639941,"patch",12,80,1,50
61,0,100,"MPCpimp",0.175271050338678,"patch",12,80,1,50
70,0,100,"MPCpimp",0.221406874811264,"patch",12,80,1,50
94,0,100,"MPCpimp",0.215332507609877,"patch",12,80,1,50
85,0,100,"MPCpimp",0.237322883954118,"patch",12,80,1,50
75,0,100,"MPCpimp",0.239282838151766,"patch",12,80,1,50
56,0,100,"MPCpimp",0.0559057006236022,"patch",12,80,1,50
77,0,100,"MPCpimp",0.244900716146265,"patch",12,80,1,50
81,0,100,"MPCpimp",0.351795941698797,"patch",12,80,1,50
92,0,100,"MPCpimp",0.227567532437746,"patch",12,80,1,50
54,0,100,"MPCpimp",2.31171664400367e-16,"patch",12,80,1,50
78,0,100,"MPCpimp",0.236876445261908,"patch",12,80,1,50
88,0,100,"MPCpimp",0.230891943316601,"patch",12,80,1,50
59,0,100,"MPCpimp",0.170959671294412,"patch",12,80,1,50
93,0,100,"MPCpimp",0.212638753809937,"patch",12,80,1,50
83,0,100,"MPCpimp",0.22550782991075,"patch",12,80,1,50
80,0,100,"MPCpimp",0.218582054371118,"patch",12,80,1,50
57,0,100,"MPCpimp",0.0513669826783831,"patch",12,80,1,50
67,0,100,"MPCpimp",0.188112218744787,"patch",12,80,1,50
62,0,500,"MPCpimp",0.194120722617557,"patch",12,80,1,50
69,0,500,"MPCpimp",0.208834243347407,"patch",12,80,1,50
79,0,500,"MPCpimp",0.217871403608698,"patch",12,80,1,50
82,0,500,"MPCpimp",0.305668932519246,"patch",12,80,1,50
61,0,500,"MPCpimp",0.209955554903379,"patch",12,80,1,50
70,0,500,"MPCpimp",0.220003997500492,"patch",12,80,1,50
94,0,500,"MPCpimp",0.217762788009742,"patch",12,80,1,50
85,0,500,"MPCpimp",0.222394255298674,"patch",12,80,1,50
75,0,500,"MPCpimp",0.223170252591795,"patch",12,80,1,50
56,0,500,"MPCpimp",0.0725082222664972,"patch",12,80,1,50
77,0,500,"MPCpimp",0.223975637622651,"patch",12,80,1,50
81,0,500,"MPCpimp",0.317137860267916,"patch",12,80,1,50
92,0,500,"MPCpimp",0.219667082162778,"patch",12,80,1,50
54,0,500,"MPCpimp",1.09730545142358e-16,"patch",12,80,1,50
78,0,500,"MPCpimp",0.222041324202595,"patch",12,80,1,50
88,0,500,"MPCpimp",0.220295686304195,"patch",12,80,1,50
59,0,500,"MPCpimp",0.208970523858944,"patch",12,80,1,50
93,0,500,"MPCpimp",0.216512316237931,"patch",12,80,1,50
83,0,500,"MPCpimp",0.219372936786951,"patch",12,80,1,50
80,0,500,"MPCpimp",0.218267022473577,"patch",12,80,1,50
57,0,500,"MPCpimp",0.07118203156554,"patch",12,80,1,50
67,0,500,"MPCpimp",0.212539000593664,"patch",12,80,1,50
62,0,10,"ECAimp",1.46275475618857,"patch",12,80,1,50
69,0,10,"ECAimp",1.75865639910556,"patch",12,80,1,50
79,0,10,"ECAimp",4.23500480517596,"patch",12,80,1,50
82,0,10,"ECAimp",7.71625400826332,"patch",12,80,1,50
61,0,10,"ECAimp",1.71490582963103,"patch",12,80,1,50
70,0,10,"ECAimp",2.63894152121436,"patch",12,80,1,50
