"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
68,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
27,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
32,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
36,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
48,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
55,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
58,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
65,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
37,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
45,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
15,0,NA,"pa_ha",0.0054,"patch",28,80,1,50
28,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
21,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
64,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
49,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
20,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
66,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
52,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
71,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
76,0,NA,"pa_ha",5e-04,"patch",28,80,1,50
44,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
25,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
74,0,NA,"pa_ha",0.0043,"patch",28,80,1,50
17,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
23,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
53,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
60,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
63,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
47,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
73,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
35,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
72,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
18,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
26,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
41,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
30,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
24,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
62,0,NA,"pa_ha",0.0097,"patch",28,80,1,50
69,0,NA,"pa_ha",0.0194,"patch",28,80,1,50
16,0,NA,"pa_ha",0.0071,"patch",28,80,1,50
22,0,NA,"pa_ha",0.0085,"patch",28,80,1,50
68,0,10,"MPCpimp",0.000805799335143312,"patch",28,80,1,50
27,0,10,"MPCpimp",0.0036176197383956,"patch",28,80,1,50
32,0,10,"MPCpimp",0.00482642585676364,"patch",28,80,1,50
36,0,10,"MPCpimp",0.00600419572262072,"patch",28,80,1,50
48,0,10,"MPCpimp",0.00550954791247864,"patch",28,80,1,50
55,0,10,"MPCpimp",0.00540779218941673,"patch",28,80,1,50
58,0,10,"MPCpimp",0.00531145234896644,"patch",28,80,1,50
65,0,10,"MPCpimp",0.00403047911926243,"patch",28,80,1,50
37,0,10,"MPCpimp",0.00541609618575033,"patch",28,80,1,50
45,0,10,"MPCpimp",0.00580521613064025,"patch",28,80,1,50
15,0,10,"MPCpimp",0.00048656769431569,"patch",28,80,1,50
28,0,10,"MPCpimp",0.00304651646384399,"patch",28,80,1,50
21,0,10,"MPCpimp",0.00116081926476573,"patch",28,80,1,50
64,0,10,"MPCpimp",0.00879421962928627,"patch",28,80,1,50
49,0,10,"MPCpimp",0.00794067351498865,"patch",28,80,1,50
20,0,10,"MPCpimp",0.00123004950238515,"patch",28,80,1,50
66,0,10,"MPCpimp",0.0419734464665418,"patch",28,80,1,50
52,0,10,"MPCpimp",0.022589185460048,"patch",28,80,1,50
71,0,10,"MPCpimp",0.0480751258330958,"patch",28,80,1,50
76,0,10,"MPCpimp",0.00862773399259362,"patch",28,80,1,50
44,0,10,"MPCpimp",0.0146104196525864,"patch",28,80,1,50
25,0,10,"MPCpimp",0.00268969719794105,"patch",28,80,1,50
74,0,10,"MPCpimp",0.0631750036507342,"patch",28,80,1,50
17,0,10,"MPCpimp",0.00199986761370072,"patch",28,80,1,50
23,0,10,"MPCpimp",0.00306992273272764,"patch",28,80,1,50
53,0,10,"MPCpimp",0.0439692103530896,"patch",28,80,1,50
60,0,10,"MPCpimp",0.0974684457120791,"patch",28,80,1,50
63,0,10,"MPCpimp",0.130886781039914,"patch",28,80,1,50
47,0,10,"MPCpimp",0.0261673975017472,"patch",28,80,1,50
73,0,10,"MPCpimp",0.294398924536552,"patch",28,80,1,50
35,0,10,"MPCpimp",0.00560331235935339,"patch",28,80,1,50
72,0,10,"MPCpimp",0.449333271992076,"patch",28,80,1,50
18,0,10,"MPCpimp",0.00275141160679506,"patch",28,80,1,50
26,0,10,"MPCpimp",0.00594777078859576,"patch",28,80,1,50
41,0,10,"MPCpimp",0.00542800188933412,"patch",28,80,1,50
30,0,10,"MPCpimp",0.00631289733131718,"patch",28,80,1,50
24,0,10,"MPCpimp",0.00637926656302234,"patch",28,80,1,50
62,0,10,"MPCpimp",0.106529246016665,"patch",28,80,1,50
69,0,10,"MPCpimp",0.813235763146268,"patch",28,80,1,50
16,0,10,"MPCpimp",0.00200384636790189,"patch",28,80,1,50
22,0,10,"MPCpimp",0.00378319299648623,"patch",28,80,1,50
68,0,100,"MPCpimp",0.122788113690913,"patch",28,80,1,50
27,0,100,"MPCpimp",0.140936225598622,"patch",28,80,1,50
32,0,100,"MPCpimp",0.147072291048679,"patch",28,80,1,50
36,0,100,"MPCpimp",0.160296912958374,"patch",28,80,1,50
48,0,100,"MPCpimp",0.163123767890216,"patch",28,80,1,50
55,0,100,"MPCpimp",0.160698358570045,"patch",28,80,1,50
58,0,100,"MPCpimp",0.164054701937621,"patch",28,80,1,50
65,0,100,"MPCpimp",0.149491901015762,"patch",28,80,1,50
37,0,100,"MPCpimp",0.168530857690289,"patch",28,80,1,50
45,0,100,"MPCpimp",0.173323720824823,"patch",28,80,1,50
15,0,100,"MPCpimp",0.100673841862718,"patch",28,80,1,50
28,0,100,"MPCpimp",0.160393060445926,"patch",28,80,1,50
21,0,100,"MPCpimp",0.150105347634801,"patch",28,80,1,50
64,0,100,"MPCpimp",0.1636049867634,"patch",28,80,1,50
49,0,100,"MPCpimp",0.184643694382758,"patch",28,80,1,50
20,0,100,"MPCpimp",0.156947675401081,"patch",28,80,1,50
66,0,100,"MPCpimp",0.166860968669351,"patch",28,80,1,50
52,0,100,"MPCpimp",0.187290579414237,"patch",28,80,1,50
71,0,100,"MPCpimp",0.150570057400701,"patch",28,80,1,50
76,0,100,"MPCpimp",0.0310395941336568,"patch",28,80,1,50
44,0,100,"MPCpimp",0.188373348789185,"patch",28,80,1,50
25,0,100,"MPCpimp",0.170328566049182,"patch",28,80,1,50
74,0,100,"MPCpimp",0.0944969537080278,"patch",28,80,1,50
17,0,100,"MPCpimp",0.153378071900909,"patch",28,80,1,50
23,0,100,"MPCpimp",0.166000510049985,"patch",28,80,1,50
53,0,100,"MPCpimp",0.18401695340075,"patch",28,80,1,50
60,0,100,"MPCpimp",0.177273121165804,"patch",28,80,1,50
63,0,100,"MPCpimp",0.16978587604504,"patch",28,80,1,50
47,0,100,"MPCpimp",0.182762176802883,"patch",28,80,1,50
73,0,100,"MPCpimp",0.146302068958386,"patch",28,80,1,50
35,0,100,"MPCpimp",0.17619522197156,"patch",28,80,1,50
72,0,100,"MPCpimp",0.144295467775242,"patch",28,80,1,50
18,0,100,"MPCpimp",0.142823704192471,"patch",28,80,1,50
26,0,100,"MPCpimp",0.159404115530019,"patch",28,80,1,50
41,0,100,"MPCpimp",0.16019294328948,"patch",28,80,1,50
30,0,100,"MPCpimp",0.154723942570089,"patch",28,80,1,50
24,0,100,"MPCpimp",0.147090009889338,"patch",28,80,1,50
62,0,100,"MPCpimp",0.143236704064111,"patch",28,80,1,50
69,0,100,"MPCpimp",0.193224565946351,"patch",28,80,1,50
16,0,100,"MPCpimp",0.106678852918776,"patch",28,80,1,50
22,0,100,"MPCpimp",0.12483215144907,"patch",28,80,1,50
68,0,500,"MPCpimp",0.150699055454168,"patch",28,80,1,50
27,0,500,"MPCpimp",0.154499934705576,"patch",28,80,1,50
32,0,500,"MPCpimp",0.155877334148389,"patch",28,80,1,50
36,0,500,"MPCpimp",0.158904049733612,"patch",28,80,1,50
48,0,500,"MPCpimp",0.159701195035059,"patch",28,80,1,50
55,0,500,"MPCpimp",0.159266498797614,"patch",28,80,1,50
58,0,500,"MPCpimp",0.160127178425426,"patch",28,80,1,50
65,0,500,"MPCpimp",0.157062849511579,"patch",28,80,1,50
37,0,500,"MPCpimp",0.160874186940372,"patch",28,80,1,50
45,0,500,"MPCpimp",0.16198790115949,"patch",28,80,1,50
15,0,500,"MPCpimp",0.114514431150167,"patch",28,80,1,50
28,0,500,"MPCpimp",0.159173679480156,"patch",28,80,1,50
21,0,500,"MPCpimp",0.157040627827145,"patch",28,80,1,50
64,0,500,"MPCpimp",0.160285016728686,"patch",28,80,1,50
49,0,500,"MPCpimp",0.164739533784147,"patch",28,80,1,50
20,0,500,"MPCpimp",0.15871577622894,"patch",28,80,1,50
66,0,500,"MPCpimp",0.160993608291632,"patch",28,80,1,50
52,0,500,"MPCpimp",0.165370968063939,"patch",28,80,1,50
71,0,500,"MPCpimp",0.15735697435827,"patch",28,80,1,50
76,0,500,"MPCpimp",0.0349982310897725,"patch",28,80,1,50
44,0,500,"MPCpimp",0.16567165874297,"patch",28,80,1,50
25,0,500,"MPCpimp",0.161666707324157,"patch",28,80,1,50
74,0,500,"MPCpimp",0.103346305516191,"patch",28,80,1,50
17,0,500,"MPCpimp",0.157793345154927,"patch",28,80,1,50
23,0,500,"MPCpimp",0.160606903622969,"patch",28,80,1,50
53,0,500,"MPCpimp",0.164730320727907,"patch",28,80,1,50
60,0,500,"MPCpimp",0.163208317999351,"patch",28,80,1,50
63,0,500,"MPCpimp",0.161541131454465,"patch",28,80,1,50
47,0,500,"MPCpimp",0.164568049217722,"patch",28,80,1,50
73,0,500,"MPCpimp",0.156057157328344,"patch",28,80,1,50
35,0,500,"MPCpimp",0.163110326492843,"patch",28,80,1,50
72,0,500,"MPCpimp",0.155479697298249,"patch",28,80,1,50
18,0,500,"MPCpimp",0.155214906851719,"patch",28,80,1,50
26,0,500,"MPCpimp",0.159082508545574,"patch",28,80,1,50
41,0,500,"MPCpimp",0.159928397647513,"patch",28,80,1,50
30,0,500,"MPCpimp",0.158149615765491,"patch",28,80,1,50
24,0,500,"MPCpimp",0.156225731625162,"patch",28,80,1,50
62,0,500,"MPCpimp",0.155996320501409,"patch",28,80,1,50
69,0,500,"MPCpimp",0.217395188253854,"patch",28,80,1,50
16,0,500,"MPCpimp",0.129019290967832,"patch",28,80,1,50
22,0,500,"MPCpimp",0.14321134350143,"patch",28,80,1,50
68,0,10,"ECAimp",0.782924578658557,"patch",28,80,1,50
