"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",2,80,1,50
"all",0,NA,"npatch",12,"landscape",2,80,1,50
"all",0,NA,"tpa_ha",0.1003,"landscape",2,80,1,50
"all",0,NA,"mnpa_ha",0.00835833333333333,"landscape",2,80,1,50
"all",0,10,"MPCraw",2715.85118065103,"landscape",2,80,1,50
"all",0,10,"MPCdens",2.70772799666105,"landscape",2,80,1,50
"all",0,10,"MPCrmax",0.000663049604651132,"landscape",2,80,1,50
"all",0,100,"MPCraw",7541.51015709202,"landscape",2,80,1,50
"all",0,100,"MPCdens",7.51895329720042,"landscape",2,80,1,50
"all",0,100,"MPCrmax",0.00184118900319629,"landscape",2,80,1,50
"all",0,500,"MPCraw",9429.91640232537,"landscape",2,80,1,50
"all",0,500,"MPCdens",9.40171126851981,"landscape",2,80,1,50
"all",0,500,"MPCrmax",0.00230222568416147,"landscape",2,80,1,50
"all",0,10,"MPCpimp",0.190766455572906,"landscape",2,80,1,50
"all",0,100,"MPCpimp",0.269058402536873,"landscape",2,80,1,50
"all",0,500,"MPCpimp",0.270693127322745,"landscape",2,80,1,50
"all",0,10,"ECA",485.275988226185,"landscape",2,80,1,50
"all",0,10,"ECA_AP",0.483824514682139,"landscape",2,80,1,50
"all",0,100,"ECA",866.465759293129,"landscape",2,80,1,50
"all",0,100,"ECA_AP",0.863874136882481,"landscape",2,80,1,50
"all",0,500,"ECA",971.958917391805,"landscape",2,80,1,50
"all",0,500,"ECA_AP",0.969051762105488,"landscape",2,80,1,50
"all",0,10,"ECAimp",6.82014445588363,"landscape",2,80,1,50
"all",0,100,"ECAimp",8.17494978799062,"landscape",2,80,1,50
"all",0,500,"ECAimp",8.3029883033784,"landscape",2,80,1,50
"all",0,10,"BC",4.41666666666667,"landscape",2,80,1,50
"all",0,10,"ND",6.33333333333333,"landscape",2,80,1,50
"all",0,100,"BC",7.41666666666667,"landscape",2,80,1,50
"all",0,100,"ND",10.8333333333333,"landscape",2,80,1,50
"all",0,500,"BC",7.41666666666667,"landscape",2,80,1,50
"all",0,500,"ND",10.8333333333333,"landscape",2,80,1,50
"all",0,NA,"NND",4.24303621794844,"landscape",2,80,1,50
"all",0,NA,"eucdist",5.23040829172134,"landscape",2,80,1,50
