"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
74,0,NA,"pa_ha",0,"patch",18,80,1,50
84,0,NA,"pa_ha",0.0054,"patch",18,80,1,50
60,0,NA,"pa_ha",0.0085,"patch",18,80,1,50
63,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
73,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
72,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
62,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
69,0,NA,"pa_ha",0.0194,"patch",18,80,1,50
79,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
82,0,NA,"pa_ha",0.0194,"patch",18,80,1,50
61,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
70,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
94,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
85,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
75,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
56,0,NA,"pa_ha",0.0012,"patch",18,80,1,50
77,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
81,0,NA,"pa_ha",0.0194,"patch",18,80,1,50
92,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
54,0,NA,"pa_ha",0,"patch",18,80,1,50
78,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
88,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
59,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
93,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
83,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
80,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
57,0,NA,"pa_ha",0.0012,"patch",18,80,1,50
67,0,NA,"pa_ha",0.0097,"patch",18,80,1,50
74,0,10,"MPCpimp",7.26578105982243e-17,"patch",18,80,1,50
84,0,10,"MPCpimp",0.000755297047249374,"patch",18,80,1,50
60,0,10,"MPCpimp",0.000624016829384894,"patch",18,80,1,50
63,0,10,"MPCpimp",0.00136238608049644,"patch",18,80,1,50
73,0,10,"MPCpimp",0.00497501198502179,"patch",18,80,1,50
72,0,10,"MPCpimp",0.0100397590149373,"patch",18,80,1,50
62,0,10,"MPCpimp",0.00396740041383848,"patch",18,80,1,50
69,0,10,"MPCpimp",0.0337837922770726,"patch",18,80,1,50
79,0,10,"MPCpimp",0.0599432076228384,"patch",18,80,1,50
82,0,10,"MPCpimp",0.0970860716330264,"patch",18,80,1,50
61,0,10,"MPCpimp",0.00472389504283448,"patch",18,80,1,50
70,0,10,"MPCpimp",0.0487110344668152,"patch",18,80,1,50
94,0,10,"MPCpimp",0.057523408617359,"patch",18,80,1,50
85,0,10,"MPCpimp",0.118702103071766,"patch",18,80,1,50
75,0,10,"MPCpimp",0.132582169652415,"patch",18,80,1,50
56,0,10,"MPCpimp",0.000393686296625382,"patch",18,80,1,50
77,0,10,"MPCpimp",0.27852673101877,"patch",18,80,1,50
81,0,10,"MPCpimp",0.598331860789641,"patch",18,80,1,50
92,0,10,"MPCpimp",0.310074822122295,"patch",18,80,1,50
54,0,10,"MPCpimp",7.38453990351615e-17,"patch",18,80,1,50
78,0,10,"MPCpimp",0.341729557676824,"patch",18,80,1,50
88,0,10,"MPCpimp",0.368321226229059,"patch",18,80,1,50
59,0,10,"MPCpimp",0.00386505380181314,"patch",18,80,1,50
93,0,10,"MPCpimp",0.210294903380994,"patch",18,80,1,50
83,0,10,"MPCpimp",0.284176088636171,"patch",18,80,1,50
80,0,10,"MPCpimp",0.196766179300922,"patch",18,80,1,50
57,0,10,"MPCpimp",0.000365217078369764,"patch",18,80,1,50
67,0,10,"MPCpimp",0.0211446309289682,"patch",18,80,1,50
74,0,100,"MPCpimp",9.37737015139371e-17,"patch",18,80,1,50
84,0,100,"MPCpimp",0.105811754810508,"patch",18,80,1,50
60,0,100,"MPCpimp",0.126466240529658,"patch",18,80,1,50
63,0,100,"MPCpimp",0.147652927323445,"patch",18,80,1,50
73,0,100,"MPCpimp",0.163863711503385,"patch",18,80,1,50
72,0,100,"MPCpimp",0.178244446609039,"patch",18,80,1,50
62,0,100,"MPCpimp",0.173052428943663,"patch",18,80,1,50
69,0,100,"MPCpimp",0.289764814503412,"patch",18,80,1,50
79,0,100,"MPCpimp",0.211142616602801,"patch",18,80,1,50
82,0,100,"MPCpimp",0.300636671931756,"patch",18,80,1,50
61,0,100,"MPCpimp",0.177048944638953,"patch",18,80,1,50
70,0,100,"MPCpimp",0.211726695804517,"patch",18,80,1,50
94,0,100,"MPCpimp",0.196589316648474,"patch",18,80,1,50
85,0,100,"MPCpimp",0.217743423947119,"patch",18,80,1,50
75,0,100,"MPCpimp",0.221654530653593,"patch",18,80,1,50
56,0,100,"MPCpimp",0.053219575296189,"patch",18,80,1,50
77,0,100,"MPCpimp",0.220359551883355,"patch",18,80,1,50
81,0,100,"MPCpimp",0.309750249575107,"patch",18,80,1,50
92,0,100,"MPCpimp",0.198423297327298,"patch",18,80,1,50
54,0,100,"MPCpimp",8.09650750063407e-17,"patch",18,80,1,50
78,0,100,"MPCpimp",0.207679459178625,"patch",18,80,1,50
88,0,100,"MPCpimp",0.200246448163219,"patch",18,80,1,50
59,0,100,"MPCpimp",0.156502261581228,"patch",18,80,1,50
93,0,100,"MPCpimp",0.183731982234038,"patch",18,80,1,50
83,0,100,"MPCpimp",0.195209986999845,"patch",18,80,1,50
80,0,100,"MPCpimp",0.189706134544872,"patch",18,80,1,50
57,0,100,"MPCpimp",0.0468710465826869,"patch",18,80,1,50
67,0,100,"MPCpimp",0.166335310759197,"patch",18,80,1,50
74,0,500,"MPCpimp",4.90602840064589e-17,"patch",18,80,1,50
84,0,500,"MPCpimp",0.136190964393049,"patch",18,80,1,50
60,0,500,"MPCpimp",0.169095841894528,"patch",18,80,1,50
63,0,500,"MPCpimp",0.183907125959498,"patch",18,80,1,50
73,0,500,"MPCpimp",0.187773013189884,"patch",18,80,1,50
72,0,500,"MPCpimp",0.191093143706242,"patch",18,80,1,50
62,0,500,"MPCpimp",0.190610604713185,"patch",18,80,1,50
69,0,500,"MPCpimp",0.278692397368531,"patch",18,80,1,50
79,0,500,"MPCpimp",0.197944456223506,"patch",18,80,1,50
82,0,500,"MPCpimp",0.280299618098372,"patch",18,80,1,50
61,0,500,"MPCpimp",0.19163286445701,"patch",18,80,1,50
70,0,500,"MPCpimp",0.198468810284689,"patch",18,80,1,50
94,0,500,"MPCpimp",0.194636685240544,"patch",18,80,1,50
85,0,500,"MPCpimp",0.198879539474493,"patch",18,80,1,50
75,0,500,"MPCpimp",0.199927926255213,"patch",18,80,1,50
56,0,500,"MPCpimp",0.0653723007499086,"patch",18,80,1,50
77,0,500,"MPCpimp",0.19929620722944,"patch",18,80,1,50
81,0,500,"MPCpimp",0.280720800664261,"patch",18,80,1,50
92,0,500,"MPCpimp",0.194067486907675,"patch",18,80,1,50
54,0,500,"MPCpimp",3.91324618515949e-17,"patch",18,80,1,50
78,0,500,"MPCpimp",0.196332027482964,"patch",18,80,1,50
88,0,500,"MPCpimp",0.194322096563895,"patch",18,80,1,50
59,0,500,"MPCpimp",0.186720349998008,"patch",18,80,1,50
93,0,500,"MPCpimp",0.19082199457224,"patch",18,80,1,50
83,0,500,"MPCpimp",0.193379335882759,"patch",18,80,1,50
80,0,500,"MPCpimp",0.192496334128789,"patch",18,80,1,50
57,0,500,"MPCpimp",0.0635676647621364,"patch",18,80,1,50
67,0,500,"MPCpimp",0.188292463414681,"patch",18,80,1,50
74,0,10,"ECAimp",0,"patch",18,80,1,50
84,0,10,"ECAimp",0.319169584885627,"patch",18,80,1,50
60,0,10,"ECAimp",1.43128682663932,"patch",18,80,1,50
63,0,10,"ECAimp",1.86237606475052,"patch",18,80,1,50
73,0,10,"ECAimp",2.09807758942358,"patch",18,80,1,50
72,0,10,"ECAimp",2.81224457184159,"patch",18,80,1,50
62,0,10,"ECAimp",1.66621399270868,"patch",18,80,1,50
69,0,10,"ECAimp",5.60442010452409,"patch",18,80,1,50
79,0,10,"ECAimp",3.90170374559246,"patch",18,80,1,50
82,0,10,"ECAimp",6.84060887018215,"patch",18,80,1,50
61,0,10,"ECAimp",1.61813523971389,"patch",18,80,1,50
70,0,10,"ECAimp",2.37136484250564,"patch",18,80,1,50
94,0,10,"ECAimp",1.82590273165469,"patch",18,80,1,50
85,0,10,"ECAimp",3.46953244085029,"patch",18,80,1,50
75,0,10,"ECAimp",3.69144315502366,"patch",18,80,1,50
56,0,10,"ECAimp",0.0527442020450495,"patch",18,80,1,50
77,0,10,"ECAimp",4.58360163472146,"patch",18,80,1,50
81,0,10,"ECAimp",12.5916612743314,"patch",18,80,1,50
92,0,10,"ECAimp",4.55303810899798,"patch",18,80,1,50
54,0,10,"ECAimp",0,"patch",18,80,1,50
78,0,10,"ECAimp",5.04104333333043,"patch",18,80,1,50
88,0,10,"ECAimp",5.83990395538676,"patch",18,80,1,50
59,0,10,"ECAimp",0.824253781946372,"patch",18,80,1,50
93,0,10,"ECAimp",3.48707419940362,"patch",18,80,1,50
83,0,10,"ECAimp",4.84890770225294,"patch",18,80,1,50
80,0,10,"ECAimp",3.46276890298382,"patch",18,80,1,50
57,0,10,"ECAimp",0.0755589633497967,"patch",18,80,1,50
67,0,10,"ECAimp",1.02158570185937,"patch",18,80,1,50
74,0,100,"ECAimp",0,"patch",18,80,1,50
84,0,100,"ECAimp",1.55023073157661,"patch",18,80,1,50
60,0,100,"ECAimp",2.37560031975783,"patch",18,80,1,50
63,0,100,"ECAimp",2.94577063379468,"patch",18,80,1,50
73,0,100,"ECAimp",3.21991004160645,"patch",18,80,1,50
72,0,100,"ECAimp",3.48520808744993,"patch",18,80,1,50
62,0,100,"ECAimp",3.40813121084129,"patch",18,80,1,50
69,0,100,"ECAimp",7.9102378536003,"patch",18,80,1,50
79,0,100,"ECAimp",4.03193139662977,"patch",18,80,1,50
82,0,100,"ECAimp",8.06058582152674,"patch",18,80,1,50
61,0,100,"ECAimp",3.47588016448336,"patch",18,80,1,50
70,0,100,"ECAimp",4.08705349371103,"patch",18,80,1,50
94,0,100,"ECAimp",3.72162599154378,"patch",18,80,1,50
85,0,100,"ECAimp",4.14326172742888,"patch",18,80,1,50
75,0,100,"ECAimp",4.24866277779328,"patch",18,80,1,50
56,0,100,"ECAimp",0.374963683101202,"patch",18,80,1,50
77,0,100,"ECAimp",4.21958625357505,"patch",18,80,1,50
81,0,100,"ECAimp",8.36019927036963,"patch",18,80,1,50
92,0,100,"ECAimp",3.77670140242014,"patch",18,80,1,50
54,0,100,"ECAimp",0,"patch",18,80,1,50
78,0,100,"ECAimp",3.99005392144903,"patch",18,80,1,50
88,0,100,"ECAimp",3.83053806037054,"patch",18,80,1,50
59,0,100,"ECAimp",3.07178207264399,"patch",18,80,1,50
93,0,100,"ECAimp",3.5093255834273,"patch",18,80,1,50
83,0,100,"ECAimp",3.75250777175721,"patch",18,80,1,50
80,0,100,"ECAimp",3.65845878646123,"patch",18,80,1,50
57,0,100,"ECAimp",0.331204449933041,"patch",18,80,1,50
67,0,100,"ECAimp",3.24007245429505,"patch",18,80,1,50
74,0,500,"ECAimp",0,"patch",18,80,1,50
84,0,500,"ECAimp",1.96425633576178,"patch",18,80,1,50
60,0,500,"ECAimp",3.06251206759256,"patch",18,80,1,50
63,0,500,"ECAimp",3.55646214268328,"patch",18,80,1,50
73,0,500,"ECAimp",3.62800953784917,"patch",18,80,1,50
72,0,500,"ECAimp",3.69219907498903,"patch",18,80,1,50
62,0,500,"ECAimp",3.68871963594166,"patch",18,80,1,50
69,0,500,"ECAimp",7.611057563262,"patch",18,80,1,50
79,0,500,"ECAimp",3.82113523026115,"patch",18,80,1,50
82,0,500,"ECAimp",7.64515331879994,"patch",18,80,1,50
61,0,500,"ECAimp",3.70891695319208,"patch",18,80,1,50
70,0,500,"ECAimp",3.83801347075144,"patch",18,80,1,50
94,0,500,"ECAimp",3.75468149266389,"patch",18,80,1,50
85,0,500,"ECAimp",3.84013522711761,"patch",18,80,1,50
75,0,500,"ECAimp",3.86427066306256,"patch",18,80,1,50
56,0,500,"ECAimp",0.44648917531793,"patch",18,80,1,50
77,0,500,"ECAimp",3.852254480398,"patch",18,80,1,50
81,0,500,"ECAimp",7.66778234456429,"patch",18,80,1,50
92,0,500,"ECAimp",3.74701291089609,"patch",18,80,1,50
54,0,500,"ECAimp",0,"patch",18,80,1,50
78,0,500,"ECAimp",3.79610542066685,"patch",18,80,1,50
88,0,500,"ECAimp",3.75440324837463,"patch",18,80,1,50
59,0,500,"ECAimp",3.61464570308172,"patch",18,80,1,50
93,0,500,"ECAimp",3.68513210750986,"patch",18,80,1,50
83,0,500,"ECAimp",3.73837610850718,"patch",18,80,1,50
80,0,500,"ECAimp",3.72253305762075,"patch",18,80,1,50
57,0,500,"ECAimp",0.434316092413167,"patch",18,80,1,50
67,0,500,"ECAimp",3.64341651971536,"patch",18,80,1,50
74,0,10,"BC",0,"patch",18,80,1,50
84,0,10,"BC",0,"patch",18,80,1,50
60,0,10,"BC",0,"patch",18,80,1,50
63,0,10,"BC",0,"patch",18,80,1,50
73,0,10,"BC",29,"patch",18,80,1,50
72,0,10,"BC",38,"patch",18,80,1,50
62,0,10,"BC",2,"patch",18,80,1,50
69,0,10,"BC",53,"patch",18,80,1,50
79,0,10,"BC",6,"patch",18,80,1,50
82,0,10,"BC",0,"patch",18,80,1,50
61,0,10,"BC",14,"patch",18,80,1,50
70,0,10,"BC",56,"patch",18,80,1,50
94,0,10,"BC",0,"patch",18,80,1,50
85,0,10,"BC",7,"patch",18,80,1,50
75,0,10,"BC",79,"patch",18,80,1,50
56,0,10,"BC",4,"patch",18,80,1,50
77,0,10,"BC",71,"patch",18,80,1,50
81,0,10,"BC",80.5,"patch",18,80,1,50
92,0,10,"BC",4,"patch",18,80,1,50
54,0,10,"BC",1,"patch",18,80,1,50
78,0,10,"BC",13,"patch",18,80,1,50
88,0,10,"BC",45.5,"patch",18,80,1,50
59,0,10,"BC",5,"patch",18,80,1,50
93,0,10,"BC",0,"patch",18,80,1,50
83,0,10,"BC",16,"patch",18,80,1,50
80,0,10,"BC",9.5,"patch",18,80,1,50
57,0,10,"BC",0,"patch",18,80,1,50
67,0,10,"BC",10,"patch",18,80,1,50
74,0,10,"ND",6,"patch",18,80,1,50
84,0,10,"ND",5,"patch",18,80,1,50
60,0,10,"ND",5,"patch",18,80,1,50
63,0,10,"ND",5,"patch",18,80,1,50
73,0,10,"ND",9,"patch",18,80,1,50
72,0,10,"ND",11,"patch",18,80,1,50
62,0,10,"ND",10,"patch",18,80,1,50
69,0,10,"ND",14,"patch",18,80,1,50
79,0,10,"ND",11,"patch",18,80,1,50
82,0,10,"ND",12,"patch",18,80,1,50
