"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",9,80,1,50
"all",0,NA,"npatch",30,"landscape",9,80,1,50
"all",0,NA,"tpa_ha",0.2878,"landscape",9,80,1,50
"all",0,NA,"mnpa_ha",0.00959333333333333,"landscape",9,80,1,50
"all",0,10,"MPCraw",4987.01839984157,"landscape",9,80,1,50
"all",0,10,"MPCdens",1.73280694921528,"landscape",9,80,1,50
"all",0,10,"MPCrmax",0.00121753378902382,"landscape",9,80,1,50
"all",0,100,"MPCraw",20204.7530791974,"landscape",9,80,1,50
"all",0,100,"MPCdens",7.02041455149318,"landscape",9,80,1,50
"all",0,100,"MPCrmax",0.00493280104472592,"landscape",9,80,1,50
"all",0,500,"MPCraw",27797.7628172749,"landscape",9,80,1,50
"all",0,500,"MPCdens",9.6587084146195,"landscape",9,80,1,50
"all",0,500,"MPCrmax",0.00678656318781126,"landscape",9,80,1,50
"all",0,10,"MPCpimp",0.130122082093942,"landscape",9,80,1,50
"all",0,100,"MPCpimp",0.172913069011022,"landscape",9,80,1,50
"all",0,500,"MPCpimp",0.175226925500621,"landscape",9,80,1,50
"all",0,10,"ECA",1038.65712301357,"landscape",9,80,1,50
"all",0,10,"ECA_AP",0.360895456224313,"landscape",9,80,1,50
"all",0,100,"ECA",2317.62364427899,"landscape",9,80,1,50
"all",0,100,"ECA_AP",0.805289660972546,"landscape",9,80,1,50
"all",0,500,"ECA",2745.51856671589,"landscape",9,80,1,50
"all",0,500,"ECA_AP",0.95396753534256,"landscape",9,80,1,50
"all",0,10,"ECAimp",2.87815928463504,"landscape",9,80,1,50
"all",0,100,"ECAimp",3.29812218365023,"landscape",9,80,1,50
"all",0,500,"ECAimp",3.32693201586577,"landscape",9,80,1,50
"all",0,10,"BC",32.0333333333333,"landscape",9,80,1,50
"all",0,10,"ND",12.1333333333333,"landscape",9,80,1,50
"all",0,100,"BC",44.3333333333333,"landscape",9,80,1,50
"all",0,100,"ND",28.9333333333333,"landscape",9,80,1,50
"all",0,500,"BC",44.3333333333333,"landscape",9,80,1,50
"all",0,500,"ND",28.9333333333333,"landscape",9,80,1,50
"all",0,NA,"NND",3.52068382697733,"landscape",9,80,1,50
"all",0,NA,"eucdist",5.70685930264791,"landscape",9,80,1,50
