"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",16,80,1,50
"all",0,NA,"npatch",43,"landscape",16,80,1,50
"all",0,NA,"tpa_ha",0.3877,"landscape",16,80,1,50
"all",0,NA,"mnpa_ha",0.00901627906976744,"landscape",16,80,1,50
"all",0,10,"MPCraw",4948.42563994769,"landscape",16,80,1,50
"all",0,10,"MPCdens",1.27635430486141,"landscape",16,80,1,50
"all",0,10,"MPCrmax",0.00120811172850285,"landscape",16,80,1,50
"all",0,100,"MPCraw",22574.689545564,"landscape",16,80,1,50
"all",0,100,"MPCdens",5.82272105895382,"landscape",16,80,1,50
"all",0,100,"MPCrmax",0.00551139881483496,"landscape",16,80,1,50
"all",0,500,"MPCraw",35056.6005107614,"landscape",16,80,1,50
"all",0,500,"MPCdens",9.04219770718634,"landscape",16,80,1,50
"all",0,500,"MPCrmax",0.00855874035907261,"landscape",16,80,1,50
"all",0,10,"MPCpimp",0.0837005111807836,"landscape",16,80,1,50
"all",0,100,"MPCpimp",0.142169151724984,"landscape",16,80,1,50
"all",0,500,"MPCpimp",0.144510505062682,"landscape",16,80,1,50
"all",0,10,"ECA",1109.24929230705,"landscape",16,80,1,50
"all",0,10,"ECA_AP",0.2861102120988,"landscape",16,80,1,50
"all",0,100,"ECA",2876.11154827927,"landscape",16,80,1,50
"all",0,100,"ECA_AP",0.741839450162309,"landscape",16,80,1,50
"all",0,500,"ECA",3630.63912866323,"landscape",16,80,1,50
"all",0,500,"ECA_AP",0.936455797952857,"landscape",16,80,1,50
"all",0,10,"ECAimp",1.95662467907858,"landscape",16,80,1,50
"all",0,100,"ECAimp",2.29941075471752,"landscape",16,80,1,50
"all",0,500,"ECAimp",2.32106166412387,"landscape",16,80,1,50
"all",0,10,"BC",22.3488372093023,"landscape",16,80,1,50
"all",0,10,"ND",11.3488372093023,"landscape",16,80,1,50
"all",0,100,"BC",76.5348837209302,"landscape",16,80,1,50
"all",0,100,"ND",41.906976744186,"landscape",16,80,1,50
"all",0,500,"BC",76.5348837209302,"landscape",16,80,1,50
"all",0,500,"ND",41.906976744186,"landscape",16,80,1,50
"all",0,NA,"NND",5.01882760310553,"landscape",16,80,1,50
"all",0,NA,"eucdist",6.76997218658527,"landscape",16,80,1,50
