"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",32,80,1,50
"all",0,NA,"npatch",16,"landscape",32,80,1,50
"all",0,NA,"tpa_ha",0.1462,"landscape",32,80,1,50
"all",0,NA,"mnpa_ha",0.0091375,"landscape",32,80,1,50
"all",0,10,"MPCraw",2796.98962269299,"landscape",32,80,1,50
"all",0,10,"MPCdens",1.91312559691723,"landscape",32,80,1,50
"all",0,10,"MPCrmax",0.000682858794602782,"landscape",32,80,1,50
"all",0,100,"MPCraw",9894.08162076118,"landscape",32,80,1,50
"all",0,100,"MPCdens",6.76749768861914,"landscape",32,80,1,50
"all",0,100,"MPCrmax",0.00241554727069365,"landscape",32,80,1,50
"all",0,500,"MPCraw",13194.9047316654,"landscape",32,80,1,50
"all",0,500,"MPCdens",9.02524263451804,"landscape",32,80,1,50
"all",0,500,"MPCrmax",0.00322141228800424,"landscape",32,80,1,50
"all",0,10,"MPCpimp",0.17192052421827,"landscape",32,80,1,50
"all",0,100,"MPCpimp",0.245235164749438,"landscape",32,80,1,50
"all",0,500,"MPCpimp",0.246502932965014,"landscape",32,80,1,50
"all",0,10,"ECA",607.842020202305,"landscape",32,80,1,50
"all",0,10,"ECA_AP",0.415760615733451,"landscape",32,80,1,50
"all",0,100,"ECA",1211.78052590635,"landscape",32,80,1,50
"all",0,100,"ECA_AP",0.82885124890995,"landscape",32,80,1,50
"all",0,500,"ECA",1403.83450577325,"landscape",32,80,1,50
"all",0,500,"ECA_AP",0.960215120227943,"landscape",32,80,1,50
"all",0,10,"ECAimp",5.21414941362125,"landscape",32,80,1,50
"all",0,100,"ECAimp",6.1518619340769,"landscape",32,80,1,50
"all",0,500,"ECAimp",6.23167848892723,"landscape",32,80,1,50
"all",0,10,"BC",10.9375,"landscape",32,80,1,50
"all",0,10,"ND",8.25,"landscape",32,80,1,50
"all",0,100,"BC",21.1875,"landscape",32,80,1,50
"all",0,100,"ND",15,"landscape",32,80,1,50
"all",0,500,"BC",21.1875,"landscape",32,80,1,50
"all",0,500,"ND",15,"landscape",32,80,1,50
"all",0,NA,"NND",4.8733497501363,"landscape",32,80,1,50
"all",0,NA,"eucdist",9.29809212864529,"landscape",32,80,1,50
