"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
38,0,NA,"pa_ha",0.0021,"patch",5,80,1,50
56,0,NA,"pa_ha",0.0085,"patch",5,80,1,50
77,0,NA,"pa_ha",0.0085,"patch",5,80,1,50
42,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
34,0,NA,"pa_ha",0.0032,"patch",5,80,1,50
50,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
81,0,NA,"pa_ha",0.0194,"patch",5,80,1,50
40,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
92,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
54,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
78,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
88,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
59,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
43,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
93,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
83,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
39,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
80,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
57,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
67,0,NA,"pa_ha",0.0097,"patch",5,80,1,50
38,0,10,"MPCpimp",6.36097610668693e-05,"patch",5,80,1,50
56,0,10,"MPCpimp",0.00111445987024472,"patch",5,80,1,50
77,0,10,"MPCpimp",0.236775723323862,"patch",5,80,1,50
42,0,10,"MPCpimp",0.000340646718891215,"patch",5,80,1,50
34,0,10,"MPCpimp",7.77083652955444e-05,"patch",5,80,1,50
50,0,10,"MPCpimp",0.000816646994114451,"patch",5,80,1,50
81,0,10,"MPCpimp",0.605086276453864,"patch",5,80,1,50
40,0,10,"MPCpimp",0.000312202625108975,"patch",5,80,1,50
92,0,10,"MPCpimp",0.327923843655638,"patch",5,80,1,50
54,0,10,"MPCpimp",0.00170293917748871,"patch",5,80,1,50
78,0,10,"MPCpimp",0.354143423474282,"patch",5,80,1,50
88,0,10,"MPCpimp",0.393251487830383,"patch",5,80,1,50
59,0,10,"MPCpimp",0.00409133652023383,"patch",5,80,1,50
43,0,10,"MPCpimp",0.000381713341162066,"patch",5,80,1,50
93,0,10,"MPCpimp",0.227895804346989,"patch",5,80,1,50
83,0,10,"MPCpimp",0.305286936686521,"patch",5,80,1,50
39,0,10,"MPCpimp",0.000162911200430338,"patch",5,80,1,50
80,0,10,"MPCpimp",0.211086071354599,"patch",5,80,1,50
57,0,10,"MPCpimp",0.0015286633153576,"patch",5,80,1,50
67,0,10,"MPCpimp",0.0221650420923538,"patch",5,80,1,50
38,0,100,"MPCpimp",0.0839170734052905,"patch",5,80,1,50
56,0,100,"MPCpimp",0.208644315805974,"patch",5,80,1,50
77,0,100,"MPCpimp",0.225899860115515,"patch",5,80,1,50
42,0,100,"MPCpimp",0.201075154359081,"patch",5,80,1,50
34,0,100,"MPCpimp",0.10259382181237,"patch",5,80,1,50
50,0,100,"MPCpimp",0.220982999334803,"patch",5,80,1,50
81,0,100,"MPCpimp",0.355448032881062,"patch",5,80,1,50
40,0,100,"MPCpimp",0.198269322192701,"patch",5,80,1,50
92,0,100,"MPCpimp",0.226620238482441,"patch",5,80,1,50
54,0,100,"MPCpimp",0.231645208798601,"patch",5,80,1,50
78,0,100,"MPCpimp",0.253434744194943,"patch",5,80,1,50
88,0,100,"MPCpimp",0.239071698471927,"patch",5,80,1,50
59,0,100,"MPCpimp",0.237496452350938,"patch",5,80,1,50
43,0,100,"MPCpimp",0.206272390779106,"patch",5,80,1,50
93,0,100,"MPCpimp",0.220942828624767,"patch",5,80,1,50
83,0,100,"MPCpimp",0.24232897443568,"patch",5,80,1,50
39,0,100,"MPCpimp",0.186555872272752,"patch",5,80,1,50
80,0,100,"MPCpimp",0.24346440842908,"patch",5,80,1,50
57,0,100,"MPCpimp",0.224973837047222,"patch",5,80,1,50
67,0,100,"MPCpimp",0.235301196386849,"patch",5,80,1,50
38,0,500,"MPCpimp",0.101334589958699,"patch",5,80,1,50
56,0,500,"MPCpimp",0.214126281247639,"patch",5,80,1,50
77,0,500,"MPCpimp",0.215839549211838,"patch",5,80,1,50
42,0,500,"MPCpimp",0.222738147402058,"patch",5,80,1,50
34,0,500,"MPCpimp",0.124663845960121,"patch",5,80,1,50
50,0,500,"MPCpimp",0.227599215994487,"patch",5,80,1,50
81,0,500,"MPCpimp",0.327367412493593,"patch",5,80,1,50
40,0,500,"MPCpimp",0.221786423947949,"patch",5,80,1,50
92,0,500,"MPCpimp",0.225181447250801,"patch",5,80,1,50
54,0,500,"MPCpimp",0.230289031538716,"patch",5,80,1,50
78,0,500,"MPCpimp",0.232477480444526,"patch",5,80,1,50
88,0,500,"MPCpimp",0.228078017285346,"patch",5,80,1,50
59,0,500,"MPCpimp",0.23194144903072,"patch",5,80,1,50
43,0,500,"MPCpimp",0.223886106024152,"patch",5,80,1,50
93,0,500,"MPCpimp",0.224231264520877,"patch",5,80,1,50
83,0,500,"MPCpimp",0.229485018422193,"patch",5,80,1,50
39,0,500,"MPCpimp",0.219251683327657,"patch",5,80,1,50
80,0,500,"MPCpimp",0.230723387516859,"patch",5,80,1,50
57,0,500,"MPCpimp",0.229136247466309,"patch",5,80,1,50
67,0,500,"MPCpimp",0.23130754829402,"patch",5,80,1,50
38,0,10,"ECAimp",0.583130697177002,"patch",5,80,1,50
56,0,10,"ECAimp",2.42007342249998,"patch",5,80,1,50
77,0,10,"ECAimp",3.4779306210437,"patch",5,80,1,50
42,0,10,"ECAimp",4.25903815426688,"patch",5,80,1,50
34,0,10,"ECAimp",0.952084639716962,"patch",5,80,1,50
50,0,10,"ECAimp",4.65054548534495,"patch",5,80,1,50
81,0,10,"ECAimp",14.4072203354084,"patch",5,80,1,50
40,0,10,"ECAimp",4.85306210709638,"patch",5,80,1,50
92,0,10,"ECAimp",5.64098194698329,"patch",5,80,1,50
54,0,10,"ECAimp",4.37913855176442,"patch",5,80,1,50
78,0,10,"ECAimp",6.26198317232877,"patch",5,80,1,50
88,0,10,"ECAimp",7.48655162444891,"patch",5,80,1,50
59,0,10,"ECAimp",2.95901099022241,"patch",5,80,1,50
43,0,10,"ECAimp",4.56948413846439,"patch",5,80,1,50
93,0,10,"ECAimp",4.49986940864912,"patch",5,80,1,50
83,0,10,"ECAimp",6.26593565409546,"patch",5,80,1,50
39,0,10,"ECAimp",2.57688627611608,"patch",5,80,1,50
80,0,10,"ECAimp",4.47229600662806,"patch",5,80,1,50
57,0,10,"ECAimp",2.81204097068704,"patch",5,80,1,50
67,0,10,"ECAimp",1.44073157955523,"patch",5,80,1,50
38,0,100,"ECAimp",0.949134343572055,"patch",5,80,1,50
56,0,100,"ECAimp",4.54655284028473,"patch",5,80,1,50
77,0,100,"ECAimp",4.58700440147585,"patch",5,80,1,50
42,0,100,"ECAimp",4.79070774610148,"patch",5,80,1,50
34,0,100,"ECAimp",1.43401440259513,"patch",5,80,1,50
50,0,100,"ECAimp",5.21740336740641,"patch",5,80,1,50
81,0,100,"ECAimp",10.7491191946179,"patch",5,80,1,50
