"pid","minsize","alpha","metric","value","level","cid","radius","resolution","incr"
"all",0,NA,"foc_ha",2.56,"landscape",15,80,1,50
"all",0,NA,"npatch",43,"landscape",15,80,1,50
"all",0,NA,"tpa_ha",0.4012,"landscape",15,80,1,50
"all",0,NA,"mnpa_ha",0.00933023255813954,"landscape",15,80,1,50
"all",0,10,"MPCraw",4994.23994122385,"landscape",15,80,1,50
"all",0,10,"MPCdens",1.24482550877962,"landscape",15,80,1,50
"all",0,10,"MPCrmax",0.00121929686065035,"landscape",15,80,1,50
"all",0,100,"MPCraw",24437.5596978418,"landscape",15,80,1,50
"all",0,100,"MPCdens",6.09111657473624,"landscape",15,80,1,50
"all",0,100,"MPCrmax",0.0059662010981059,"landscape",15,80,1,50
"all",0,500,"MPCraw",36662.9375112139,"landscape",15,80,1,50
"all",0,500,"MPCdens",9.13831941954484,"landscape",15,80,1,50
"all",0,500,"MPCrmax",0.0089509124783237,"landscape",15,80,1,50
"all",0,10,"MPCpimp",0.0945800345462157,"landscape",15,80,1,50
"all",0,100,"MPCpimp",0.144801522509323,"landscape",15,80,1,50
"all",0,500,"MPCpimp",0.147762318117736,"landscape",15,80,1,50
"all",0,10,"ECA",1183.43591060645,"landscape",15,80,1,50
"all",0,10,"ECA_AP",0.294974055485158,"landscape",15,80,1,50
"all",0,100,"ECA",3031.55999991461,"landscape",15,80,1,50
"all",0,100,"ECA_AP",0.755623130586892,"landscape",15,80,1,50
"all",0,500,"ECA",3773.06975549238,"landscape",15,80,1,50
"all",0,500,"ECA_AP",0.94044610057138,"landscape",15,80,1,50
"all",0,10,"ECAimp",1.99212917638883,"landscape",15,80,1,50
"all",0,100,"ECAimp",2.30305735227957,"landscape",15,80,1,50
"all",0,500,"ECAimp",2.3216789298284,"landscape",15,80,1,50
"all",0,10,"BC",35.8604651162791,"landscape",15,80,1,50
"all",0,10,"ND",12.7441860465116,"landscape",15,80,1,50
"all",0,100,"BC",82.6976744186046,"landscape",15,80,1,50
"all",0,100,"ND",41.953488372093,"landscape",15,80,1,50
"all",0,500,"BC",82.6976744186046,"landscape",15,80,1,50
"all",0,500,"ND",41.953488372093,"landscape",15,80,1,50
"all",0,NA,"NND",4.2629042096264,"landscape",15,80,1,50
"all",0,NA,"eucdist",5.79633039621777,"landscape",15,80,1,50
